TimeSignal_Sec,Trust_Human,Alarm_M2H,Mode_H2M,ManualBrake_H2M,ManualGear_H2M,ManualThrottle_H2M,ManualWheel_H2M,CurrentGear_Machine,CurrentBrake_Machine,CurrentWheel_Machine,CurrentThrottle_Machine,AutoBrake_Machine,AutoThrottle_Machine,AutoWheel_Machine,AutoGear_Machine,Speed_Machine,PupilLeft_Human,PupilRight_Human,GSR_Human,EventN_Machine,RangeN_Machine,EventW_Machine,RangeW_Machine,HeartRate,PupilChange_Human,Reliability_Machine,Weather,AverageTrust_Human,TrustChange_Human,CurrentWheel_MachineDelta,Speed_Delta
72,3, ,autonomous,0,1,0,2.9869535363,1,0,-6.2720756969,20,0,20,-6.2720756969,1,15.6363728208,3.51,3.43,641.9721384092, ,0, ,0,59,0.265,0,sunny,2.9888888889,0,-3.8290190975,0.0247396773
73,3, ,autonomous,0,1,0,2.9869535363,1,0,-8.8131194754,15,0,15,-8.8131194754,1,15.6709515935,3.6,3.67,644.4544692917, ,0, ,0,60,0.165,0,sunny,2.9888888889,0,-1.5521068698,-0.0155546133
74,3, ,autonomous,0,1,0,2.9869535363,1,0,-10.5888333319,20,0,20,-10.5888333319,1,15.6397868556,3.75,5,623.3636703653, ,0, ,0,62,0.74,0,sunny,2.9888888889,0,-3.77043954,0.016315461
75,3, ,autonomous,0,1,0,2.9869535363,1,0,-11.330696279,15,0,15,-11.330696279,1,15.6676040711,5,3.21,596.5875193891, ,0, ,0,60,-0.27,0,sunny,2.9888888889,0,-7.8191217881,-0.0046136978
76,3, ,autonomous,0,1,0,2.9869535363,1,0,-16.8373491523,20,0,20,-16.8373491523,1,15.6423579473,5,5,572.5081582413, ,0, ,0,64,0.895,0,sunny,2.9888888889,0,-5.5616802367,0.0088965815
77,3, ,autonomous,0,1,0,2.9869535363,1,0,-13.0769448123,15,0,15,-13.0769448123,1,15.6635270614,4.11,5,558.1291510856, ,0, ,0,67,-0.445,0,sunny,2.9888888889,0,-6.6729179299,0.0056095148
78,3, ,autonomous,0,1,0,2.9869535363,1,0,-12.7983550657,15,0,15,-12.7983550657,1,15.6521241652,3.95,3.77,554.4159228253, ,0, ,0,64,-0.695,0,sunny,2.9888888889,0,64.15715314,-0.0058112952
79,3, ,autonomous,0,1,0,2.9869535363,1,0,-13.8169263653,15,0,15,-13.8169263653,1,15.6589894059,4.01,3.77,559.0652429138, ,0, ,0,62,0.03,0,sunny,2.9888888889,0,57.0492647484,0.0139894621
80,3, ,autonomous,0,1,0,2.9869535363,1,0,-12.7556502713,15,0,15,-12.7556502713,1,15.6534521138,4.1,4.02,528.4853609555, ,0, ,0,59,0.17,0,sunny,2.9888888889,0,58.1603553236,-0.0122247593
81,3, ,autonomous,0,1,0,2.9869535363,1,0,-10.1010947944,15,0,15,-10.1010947944,1,15.661112498,3.97,3.96,523.9168020118, ,0, ,0,64,-0.095,0,sunny,2.9888888889,0,56.3928614762,0.0134877568
82,3, ,autonomous,0,1,0,2.9869535363,1,0,-10.3652263452,15,0,15,-10.3652263452,1,15.6553969803,3.91,3.62,536.1355350633, ,0, ,0,64,-0.2,0,sunny,2.9888888889,0,60.4208393193,-0.0189858036
83,3, ,autonomous,0,1,0,2.9869535363,1,0,-14.3592728718,15,0,15,-14.3592728718,1,15.6561023167,3.83,3.7,544.8997384481, ,0, ,0,62,0,0,sunny,2.9888888889,0,63.046339921,0.0206018683
84,3, ,autonomous,0,1,0,2.9869535363,1,0,-19.1498180671,15,0,15,-19.1498180671,1,15.6629903733,3.64,3.5,539.1707553782, ,0, ,0,62,-0.195,0,sunny,2.9888888889,0,68.6319315221,-0.0245429001
85,3, ,autonomous,0,1,0,2.9869535363,1,0,-22.3990293889,15,0,15,-22.3990293889,1,15.6512545288,3.42,3.36,553.0361685654, ,0, ,0,62,-0.18,0,sunny,2.9888888889,0,71.9635635175,0.0229596236
86,3, ,autonomous,0,1,0,2.9869535363,1,0,-19.7498627423,15,0,15,-19.7498627423,1,15.6691365762,3.07,3.12,559.0652429138, ,0, ,0,67,-0.295,0,sunny,2.9888888889,0,67.0956526356,-0.0332343532
87,3, ,autonomous,0,1,0,2.9869535363,1,0,51.3587980743,20,0,20,51.3587980743,1,15.64631287,3.25,3.32,561.8924537843, ,0, ,0,71,0.19,0,sunny,2.9888888889,0,-1.1077325819,0.0270557537
88,3, ,autonomous,0,1,0,2.9787136645,1,0,43.2323383831,15,0,15,43.2323383831,1,15.672978868,3.73,3.52,566.6685555619, ,0, ,0,69,0.34,0,sunny,2.9888888889,0,5.3322397533,-0.0364756366
89,3, ,autonomous,0,1,0,2.997940032,1,0,45.4047050524,20,0,20,45.4047050524,1,15.6412273545,5,5,573.4931467569, ,0, ,0,67,1.375,0,sunny,2.9888888889,0,2.1689019988,0.0298476189
90,3, ,autonomous,0,1,0,2.9787136645,1,0,46.2917666819,15,0,15,46.2917666819,1,15.6746002549,3.3,3.27,577.9678649867, ,0, ,0,62,-1.715,0,sunny,2.9888888889,0,3.2986336788,-0.0347048532
91,3, ,autonomous,0,1,0,2.997940032,1,0,50.0556129741,20,0,20,50.0556129741,1,15.6364111767,3.29,3.41,582.5129609134, ,0, ,0,64,0.065,0,sunny,2.9888888889,0,-2.083225325,0.0312981479
92,3, ,autonomous,0,1,0,2.9704737926,1,0,48.6870670492,15,0,15,48.6870670492,1,15.676704185,3.66,3.52,583.0223880597, ,0, ,0,64,0.24,0,sunny,2.9888888889,0,1.5601776128,-0.0313662126
93,3, ,autonomous,0,1,0,2.9704737926,1,0,49.482113455,20,0,20,49.482113455,1,15.6384474732,3.7,3.76,588.6854653559, ,0, ,0,-1,0.14,0,sunny,2.9888888889,0,35.5073222303,0.0251743336
94,3, ,autonomous,0,1,0,2.9787136645,1,0,49.5645341285,15,0,15,49.5645341285,1,15.6742141524,3.56,3.48,583.0223880597, ,0, ,0,-1,-0.21,0,sunny,2.9888888889,0,40.4516732652,-0.8160416824
95,3, ,autonomous,0,1,0,2.9787136645,1,0,47.3457898933,20,0,20,47.3457898933,1,15.6359022229,3.15,3.24,585.0690381465, ,0, ,0,-1,-0.325,0,sunny,2.9888888889,0,-54.5317650006,-5.807677008
96,3, ,autonomous,0,1,0,2.9622339208,1,0,50.2510654923,15,0,15,50.2510654923,1,15.6733686237,3.44,3.39,592.8736586233, ,0, ,0,56,0.22,0,sunny,2.9888888889,0,-60.1924068548,-12.4990592069
97,3, ,autonomous,0,1,0,2.9787136645,1,0,48.5645781364,20,0,20,48.5645781364,1,15.6365032314,3.53,3.57,604.15659739, ,0, ,0,58,0.135,0,sunny,2.9888888889,0,-57.4644946275,-15.6256248835
98,3, ,autonomous,0,1,0,2.9704737926,1,0,47.5736070512,15,0,15,47.5736070512,1,15.6710749734,3.33,3.22,584.5560296954, ,0, ,0,59,-0.275,0,sunny,2.9888888889,0,-56.4565839983,-15.6707121199
99,3, ,autonomous,0,1,0,2.9704737926,1,0,49.5904003607,20,0,20,49.5904003607,1,15.6398954016,3.7,5,614.1751627564, ,0, ,0,65,1.075,0,sunny,2.9888888889,0,-58.623970317,-15.2888807006
100,3, ,autonomous,0,1,0,2.9704737926,1,0,47.9723876491,15,0,15,47.9723876491,1,15.6677093246,3.7,5,619.8859409869, ,0, ,0,64,0,0,sunny,2.9888888889,0,-56.2998142623,-13.5018644974
101,4, ,autonomous,0,1,0,2.9704737926,1,0,50.247244662,20,0,20,50.247244662,1,15.6453379724,4.08,5,619.3100885613, ,0, ,0,64,0.19,0,sunny,2.9888888889,1,-53.8118549886,-11.8764485247
102,4, ,autonomous,0,1,0,2.9622339208,1,0,84.9894356853,0,0,0,84.9894356853,1,15.6636218068,4.37,4.3,656.512605042, ,0,pedestrian detected,37.8344955444,64,-0.205,0,sunny,2.9888888889,0,-86.2951474904,-11.0147451654
103,4, ,autonomous,0,1,0,2.9622339208,1,45.6888484955,90.0162073937,0,45.6888484955,0,90.0162073937,1,14.85817247,4.65,4.61,598.7306909352, ,0,pedestrian detected,22.8622303009,-1,0.295,0,sunny,2.9888888889,0,-90.868441623,-9.6977218712
104,4, ,autonomous,0,1,0,2.9622339208,1,100,-7.1859751073,0,100,0,-7.1859751073,1,9.8282252149,4.74,4.5,555.802578924, ,0,pedestrian detected,10.0636663437,-1,-0.01,0,sunny,2.9888888889,0,6.5135855034,-3.7820064566
105,4, ,autonomous,0,1,0,2.9622339208,1,100,-9.9413413625,0,100,0,-9.9413413625,1,3.1743094168,4.26,4.1,533.1342965293,pedestrian detected,4.5030021667,pedestrian detected,3.5808062553,-1,-0.44,0,sunny,2.9888888889,0,9.4251475827,3.5507709829
106,4, ,autonomous,0,1,0,0,1,100,-8.8999164911,0,100,0,-8.8999164911,1,0.010878348,4.57,4.05,540.4821100422, ,0,pedestrian detected,2.7633285522,58,0.13,0,sunny,2.9888888889,0,8.5466165466,7.2518617967
107,4, ,autonomous,0,1,0,0,1,100,-8.8829769471,0,100,0,-8.8829769471,1,0.0003628535,4,4.04,543.1240495329, ,0,pedestrian detected,2.8042016029,58,-0.29,0,sunny,2.9888888889,0,8.6354573376,7.7054676794
108,4, ,autonomous,0,1,0,2.9622339208,1,0,-9.0335699563,20,0,20,-9.0335699563,1,0.351014701,4.25,4.23,513.426092314, ,0, ,0,64,0.22,0,sunny,2.9888888889,0,8.8470761788,7.7194200442
109,3, ,autonomous,0,1,0,2.9622339208,1,0,-8.3274266132,20,0,20,-8.3274266132,1,2.1658448272,3.5,5,479.4553387352, ,0, ,0,59,0.01,0,sunny,2.9888888889,-1,8.2135473454,6.2264492763
110,3, ,autonomous,0,1,0,2.9622339208,1,0,-3.5646103266,20,0,20,-3.5646103266,1,3.7688894477,3.76,3.89,494.0223298093, ,0, ,0,62,-0.425,0,sunny,2.9888888889,0,3.4836780205,4.924455424
111,3, ,autonomous,0,1,0,2.9622339208,1,0,-1.3057118051,20,0,20,-1.3057118051,1,4.6488766414,3.69,3.69,497.3392350923, ,0, ,0,58,-0.135,0,sunny,2.9888888889,0,1.2560112993,4.376349135
112,3, ,autonomous,0,1,0,2.9622339208,1,0,-0.8522342294,20,0,20,-0.8522342294,1,5.1604505987,3.82,3.87,499.9500049995, ,0, ,0,54,0.155,0,sunny,2.9888888889,0,0.8519226708,4.3129323762
113,3, ,autonomous,0,1,0,2.9622339208,1,0,-0.6723896039,20,0,20,-0.6723896039,1,6.0462187583,3.73,3.72,501.8316856526, ,0, ,0,58,-0.12,0,sunny,2.9888888889,0,0.6288174015,3.8163293667
114,3, ,autonomous,0,1,0,2.9622339208,1,0,-0.5161937798,20,0,20,-0.5161937798,1,6.7250803997,3.82,3.58,507.5626839915, ,0, ,0,58,-0.025,0,sunny,2.9888888889,0,0.518339452,3.4445034709
115,3, ,autonomous,0,1,0,2.9622339208,1,0,-0.3532999445,20,0,20,-0.3532999445,1,7.2627401447,3.54,3.65,513.0309870716, ,0, ,0,-1,-0.105,0,sunny,2.9888888889,0,0.3437721442,3.1846216602
116,3, ,autonomous,0,1,0,2.9622339208,1,0,-0.2475196095,20,0,20,-0.2475196095,1,7.7058305329,3.49,3.33,517.4108759766, ,0, ,0,-1,-0.185,0,sunny,2.9888888889,0,0.240200949,2.9902497165
117,3, ,autonomous,0,1,0,2.9622339208,1,0,-0.1864937776,20,0,20,-0.1864937776,1,8.0704347452,3.4,3.36,522.2750300308, ,0, ,0,-1,-0.03,0,sunny,2.9888888889,0,0.1846374892,2.8492736538
118,3, ,autonomous,0,1,0,2.9622339208,1,0,-0.1138792678,20,0,20,-0.1138792678,1,8.3922941035,2.98,2.95,528.0667476369, ,0, ,0,-1,-0.415,0,sunny,2.9888888889,0,0.126059938,2.7366707443
119,3, ,autonomous,0,1,0,2.9622339208,1,0,-0.0809323062,20,0,20,-0.0809323062,1,8.6933448717,3.28,5,532.708288941, ,0, ,0,-1,1.175,0,sunny,2.9888888889,0,0.0653584149,2.642545081
120,3, ,autonomous,0,1,0,2.9622339208,1,0,-0.0497005058,20,0,20,-0.0497005058,1,9.0252257765,3.13,3.09,536.9992482011, ,0, ,0,62,-1.03,0,sunny,2.9888888889,0,0.0321170836,2.5154127447
121,3, ,autonomous,0,1,0,2.9622339208,1,0,-0.0003115586,20,0,20,-0.0003115586,1,9.4733829749,3.39,3.19,541.799859132, ,0, ,0,59,0.18,0,sunny,2.9888888889,0,-0.01859594,2.270852891
122,3, ,autonomous,0,1,0,2.9869535363,1,0,-0.0435722025,20,0,20,-0.0435722025,1,9.862548125,3.05,2.98,540.0442836313, ,0, ,0,64,-0.275,0,sunny,2.9888888889,0,0.0234141036,2.084222007
123,3, ,autonomous,0,1,0,2.951247425,1,0,0.0021456722,20,0,20,0.0021456722,1,10.1695838706,3.06,3.1,546.6870763175, ,0, ,0,65,0.065,0,sunny,2.9888888889,0,-0.0014219005,1.9786422268
124,3, ,autonomous,0,1,0,2.9704737926,1,0,-0.0095278003,20,0,20,-0.0095278003,1,10.4473618049,3.04,3,546.6870763175, ,0, ,0,58,-0.06,0,sunny,2.9888888889,0,-50.2118019859,1.9013402748
125,3, ,autonomous,0,1,0,2.9704737926,1,0,-0.0073186605,20,0,20,-0.0073186605,1,10.6960802493,3.01,5,569.5733895312, ,0, ,0,59,0.985,0,sunny,2.9888888889,0,-47.4601762382,1.8520083079
126,3, ,autonomous,0,1,0,2.9704737926,1,0,-0.0018562884,20,0,20,-0.0018562884,1,10.919708399,3.26,3.18,549.843294661, ,0, ,0,59,-0.785,0,sunny,2.9888888889,0,-47.4413312242,1.8265958712
127,3, ,autonomous,0,1,0,2.9704737926,1,0,0.0121806702,20,0,20,0.0121806702,1,11.1289648478,3.43,3.39,562.366437971, ,0, ,0,58,0.19,0,sunny,2.9888888889,0,-56.7564186734,1.9506874476
128,3, ,autonomous,0,1,0,2.9869535363,1,0,-0.0155738913,20,0,20,-0.0155738913,1,11.3358899527,3.32,3.24,568.1172594023, ,0, ,0,64,-0.13,0,sunny,2.9888888889,0,-56.7266559313,1.9890715871
129,3, ,autonomous,0,1,0,2.9704737926,1,0,-0.0175834222,20,0,20,-0.0175834222,1,11.5406385212,3.23,3.19,570.0604264052, ,0, ,0,64,-0.07,0,sunny,2.9888888889,0,-54.2089037183,1.9988448972
130,3, ,autonomous,0,1,0,2.9704737926,1,0,-0.0189074986,20,0,20,-0.0189074986,1,11.7442358659,3.07,3.15,575.4733268113, ,0, ,0,65,-0.1,0,sunny,2.9888888889,0,-53.3013916205,1.9959057261
131,3, ,autonomous,0,1,0,2.9704737926,1,0,-0.0201580988,20,0,20,-0.0201580988,1,11.946770132,3.12,3.05,579.4749956539, ,0, ,0,60,-0.025,0,sunny,2.9888888889,0,-124.8099646271,1.9837855462
132,3, ,autonomous,0,1,0,2.9704737926,1,0,0.0007237717,20,0,20,0.0007237717,1,12.1482260974,3.18,3.07,582.5129609134, ,0, ,0,62,0.04,0,sunny,2.9888888889,0,-12.109560053,1.9607227704
133,3, ,autonomous,0,1,0,2.9704737926,1,0,-50.2213297862,20,0,20,-50.2213297862,1,12.3487020797,3.38,3.29,584.5560296954, ,0, ,0,64,0.21,0,sunny,2.9888888889,0,150.1699919914,1.9297534715
134,3, ,autonomous,0,1,0,2.9704737926,1,0,-47.4674948987,20,0,20,-47.4674948987,1,12.5480885572,3.63,3.52,586.6134803778, ,0, ,0,64,0.24,0,sunny,2.9888888889,0,106.3764938361,1.88995021
135,3, ,autonomous,0,1,0,3.0144197757,1,0,-47.4431875126,20,0,20,-47.4431875126,1,12.7463042702,5,5,599.8080614203, ,0, ,0,59,1.425,0,sunny,2.9888888889,0,109.2042093955,1.842590362
136,3, ,autonomous,0,1,0,3.0611123827,1,0,-56.7442380032,20,0,20,-56.7442380032,1,13.0796522954,3.85,3.65,600.889316188, ,0, ,0,58,-1.25,0,sunny,2.9888888889,0,107.6664097681,1.6530856238
137,3, ,autonomous,0,1,0,2.9704737926,1,0,-56.7422298226,20,0,20,-56.7422298226,1,13.3249615398,3.82,3.83,597.1218725742, ,0, ,0,56,0.075,0,sunny,2.9888888889,0,98.221934164,1.5457971855
138,3, ,autonomous,0,1,0,2.9704737926,1,0,-54.2264871405,20,0,20,-54.2264871405,1,13.5394834184,3.7,3.59,599.8080614203, ,0, ,0,65,-0.18,0,sunny,2.9888888889,0,108.3082721151,1.4629302346
139,3, ,autonomous,0,1,0,3.0061799039,1,0,-53.320299119,20,0,20,-53.320299119,1,13.740141592,3.63,3.64,604.15659739, ,0, ,0,59,-0.01,0,sunny,2.9888888889,0,109.5385382095,1.387807613
140,3, ,autonomous,0,1,0,3.0061799039,1,0,-124.8301227259,20,0,20,-124.8301227259,1,13.9305556781,3.67,3.62,608.0136195051, ,0, ,0,59,0.01,0,sunny,2.9888888889,0,110.6780582257,1.3166063385
141,3, ,autonomous,0,1,0,3.0061799039,1,0,-12.1088362813,20,0,20,-12.1088362813,1,14.1089488678,3.91,3.86,610.2398242509, ,0, ,0,-1,0.24,0,sunny,2.9888888889,0,12.5326508033,1.2512260897
142,3, ,autonomous,0,1,0,2.9869535363,1,0,99.9486622052,20,0,20,99.9486622052,1,14.2784555512,3.9,3.79,613.0456105934, ,0, ,0,-1,-0.04,0,sunny,2.9888888889,0,-97.9185711357,1.188845527
143,3, ,autonomous,0,1,0,2.9622339208,1,0,58.9089989373,20,0,20,58.9089989373,1,14.4380387672,3.74,3.68,617.0173381872, ,0, ,0,-1,-0.135,0,sunny,2.9888888889,0,-57.9078413696,1.1304210879
144,3, ,autonomous,0,1,0,3.0061799039,1,0,61.7610218829,20,0,20,61.7610218829,1,14.5888946321,3.84,5,619.8859409869, ,0, ,0,-1,0.71,0,sunny,2.9888888889,0,-61.5556358322,1.0750800845
145,3, ,autonomous,0,1,0,2.9787136645,1,0,50.9221717649,20,0,20,50.9221717649,1,14.7327379192,3.91,3.82,610.2398242509, ,0, ,0,69,-0.555,0,sunny,2.9888888889,0,-50.9584017675,0.9276666462
146,3, ,autonomous,0,1,0,2.9787136645,1,0,41.4797043414,20,0,20,41.4797043414,1,14.8707587254,3.79,3.63,614.1751627564, ,0, ,0,60,-0.155,0,sunny,2.9888888889,0,-41.5298931983,0.7834707722
147,3, ,autonomous,0,1,0,3.0144197757,1,0,54.0817849746,20,0,20,54.0817849746,1,15.0024136529,3.51,3.35,617.0173381872, ,0, ,0,60,-0.28,0,sunny,2.9888888889,0,-54.0979488971,0.6526072641
148,3, ,autonomous,0,1,0,2.9869535363,1,0,56.2182390905,20,0,20,56.2182390905,1,15.127949205,3.32,3.29,618.7353050365, ,0, ,0,58,-0.125,0,sunny,2.9888888889,0,-56.2242069903,0.5340411218
149,3, ,autonomous,0,1,0,3.0061799039,1,0,-14.1520645002,20,0,20,-14.1520645002,1,15.2471620166,3.49,3.49,611.3590511708, ,0, ,0,62,0.185,0,sunny,2.9888888889,0,14.1300069601,0.4031702247
150,3, ,autonomous,0,1,0,3.0061799039,1,0,0.423814522,20,0,20,0.423814522,1,15.3601749575,5,3.07,608.0136195051, ,0, ,0,62,0.545,0,sunny,2.9888888889,0,-0.4207893612,0.3080959362
151,3, ,autonomous,0,1,0,2.997940032,1,0,2.0300910695,20,0,20,2.0300910695,1,15.4673010782,3.1,3.1,609.1246878236, ,0, ,0,58,-0.935,0,sunny,2.9888888889,0,-2.0273534914,0.1781789431
152,3, ,autonomous,0,1,0,2.997940032,1,0,1.0011575678,20,0,20,1.0011575678,1,15.5684598551,3.35,3.35,610.7989249939, ,0, ,0,60,0.25,0,sunny,2.9888888889,0,-1.0261187202,0.103782908
153,3, ,autonomous,0,1,0,2.997940032,1,0,0.2053860508,15,0,15,0.2053860508,1,15.6639747166,3.41,3.37,613.0456105934, ,0, ,0,65,0.04,0,sunny,2.9888888889,0,-0.205756454,-0.023420137
154,3, ,autonomous,0,1,0,2.997940032,1,0,-0.0362300026,15,0,15,-0.0362300026,1,15.6604045654,3.12,3.15,617.0173381872, ,0, ,0,65,-0.255,0,sunny,2.9888888889,0,0.0421875904,0.0135581473
155,3, ,autonomous,0,1,0,2.997940032,1,0,-0.0501888569,15,0,15,-0.0501888569,1,15.6542294975,3.13,3.11,621.0408644889, ,0, ,0,65,-0.015,0,sunny,2.9888888889,0,0.071954551,-0.0175099048
156,3, ,autonomous,0,1,0,2.997940032,1,0,-0.0161639225,15,0,15,-0.0161639225,1,15.655020917,5,3.09,623.9470892868, ,0, ,0,71,0.925,0,sunny,2.9888888889,0,0.0340467886,0.0189101138
157,3, ,autonomous,0,1,0,2.997940032,1,0,-0.0059678998,15,0,15,-0.0059678998,1,15.6619903268,3.09,3.03,628.0618012812, ,0, ,0,65,-0.985,0,sunny,2.9888888889,0,0.0036590272,-0.0262421016
158,3, ,autonomous,0,1,0,2.997940032,1,0,-0.0220575401,15,0,15,-0.0220575401,1,15.6503322413,3.29,3.23,625.1172094768, ,0, ,0,65,0.2,0,sunny,2.9888888889,0,0.0438402125,0.0219923713
159,3, ,autonomous,0,1,0,2.997940032,1,0,0.0030251608,15,0,15,0.0030251608,1,15.6682708938,3.42,3.32,634.0349987319, ,0, ,0,65,0.11,0,sunny,2.9888888889,0,0.015236609,-0.0304203938
160,3, ,autonomous,0,1,0,3.0144197757,1,0,0.0027375781,20,0,20,0.0027375781,1,15.6454800212,3.2,3.23,665.0262685376, ,0, ,0,62,-0.155,0,sunny,2.9888888889,0,-0.0084310453,0.0239718056
161,3, ,autonomous,0,1,0,3.0061799039,1,0,-0.0249611524,15,0,15,-0.0249611524,1,15.6722427632,3.06,3.02,617.0173381872, ,0, ,0,67,-0.175,0,sunny,2.9888888889,0,0.0283288365,-0.0298868493
162,3, ,autonomous,0,1,0,3.0061799039,1,0,-0.0003704033,20,0,20,-0.0003704033,1,15.6405545796,3.18,3.26,599.8080614203, ,0, ,0,65,0.18,0,sunny,2.9888888889,0,-0.0017540936,0.0251384007
163,3, ,autonomous,0,1,0,3.0336461433,1,0,0.0059575878,15,0,15,0.0059575878,1,15.6739627127,5,3.96,606.3545961678, ,0, ,0,62,1.26,0,sunny,2.9888888889,0,-0.0271241548,-0.0253754615
164,3, ,autonomous,0,1,0,3.0226596475,1,0,0.0217656941,20,0,20,0.0217656941,1,15.6367195927,3.24,3.21,611.9202056052, ,0, ,0,59,-1.255,0,sunny,2.9888888889,0,-0.0218452723,0.0246328062
165,3, ,autonomous,0,1,0,3.0144197757,1,0,0.0178828661,15,0,15,0.0178828661,1,15.6739310308,3.21,3.17,616.4468006411, ,0, ,0,65,-0.035,0,sunny,2.9888888889,0,-0.0225376329,-0.0242663786
166,3, ,autonomous,0,1,0,3.0144197757,1,0,-0.0023088725,20,0,20,-0.0023088725,1,15.6357482252,3.17,5,621.0408644889, ,0, ,0,64,0.895,0,sunny,2.9888888889,0,-0.0019060675,0.0277289671
167,3, ,autonomous,0,1,0,3.0144197757,1,0,0.0217826724,15,0,15,0.0217826724,1,15.6723246126,3.27,3.18,619.3100885613, ,0, ,0,64,-0.86,0,sunny,2.9888888889,0,-0.0194793206,-0.0206929829
168,3, ,autonomous,0,1,0,3.0226596475,1,0,0.0182617699,20,0,20,0.0182617699,1,15.6378504999,3.13,3.09,626.8806419258, ,0, ,0,60,-0.115,0,sunny,2.9888888889,0,79.5310667428,0.0207660069
169,3, ,autonomous,0,1,0,2.997940032,1,0,-0.0056934672,15,0,15,-0.0056934672,1,15.6694518269,3.56,3.51,630.4375236414, ,0, ,0,64,0.425,0,sunny,2.9888888889,0,68.6558909078,-0.0164195319
170,3, ,autonomous,0,1,0,2.997940032,1,0,0.0033676841,20,0,20,0.0033676841,1,15.6423559139,5,5,634.6385733325, ,0, ,0,64,1.465,0,sunny,2.9888888889,0,78.1303551389,0.0183767928
171,3, ,autonomous,0,1,0,2.997940032,1,0,-0.0021244968,15,0,15,-0.0021244968,1,15.6656929803,3.65,3.77,639.5088571977, ,0, ,0,64,-1.29,0,sunny,2.9888888889,0,0.0021244968,-15.6656929803
172,5, ,autonomous,0,1,0,2.997940032,1,0,-0.021166567,15,0,15,-0.021166567,1,15.6485872513,4.1,3.99,643.210908857, ,0, ,0,55,0.335,0,sunny,2.9888888889,2,-24.6773461977,-14.5478487907
173,5, ,autonomous,0,1,0,2.997940032,1,0,-7.95782136996923E-05,15,0,15,-7.95782136996923E-05,1,15.661352399,3.88,3.57,644.4544692917, ,0, ,0,58,-0.32,0,sunny,2.9888888889,0,-7.4262281189,-12.5971651598
174,5, ,autonomous,0,1,0,2.997940032,1,0,-0.0046547668,15,0,15,-0.0046547668,1,15.6496646522,3.94,3.84,649.4771708774, ,0, ,0,64,0.165,0,sunny,2.9888888889,0,-0.3195348458,-11.3770487321
175,5, ,autonomous,0,1,0,3.0226596475,1,0,-0.0042149401,15,0,15,-0.0042149401,1,15.6634771923,3.99,4.02,641.9721384092, ,0,truck detected,22.7800045013,62,0.115,0,sunny,2.9888888889,0,0.1313430515,-10.7414236877
176,5, ,autonomous,0,1,0,3.0226596475,1,0,0.0023033517,15,0,15,0.0023033517,1,15.6516316298,4.04,4.12,644.4544692917, ,0, ,0,59,0.075,0,sunny,2.9888888889,0,0.1016153786,-10.143070302
177,5, ,autonomous,0,1,0,3.0144197757,1,0,79.5493285126,15,0,15,79.5493285126,1,15.6586165068,4.16,4.06,650.1105187882, ,0, ,0,58,0.03,0,sunny,2.9888888889,0,-79.4758348424,-9.2545535092
178,5, ,autonomous,0,1,0,3.0061799039,1,0,68.6501974406,15,0,15,68.6501974406,1,15.653032295,4.29,4.28,652.6563111865, ,0, ,0,62,0.175,0,sunny,2.9888888889,0,-68.591600102,-8.6471458709
179,5, ,autonomous,0,1,0,3.0226596475,1,0,78.133722823,15,0,15,78.133722823,1,15.6607327067,3.84,4.1,653.9366989275, ,0, ,0,60,-0.315,0,sunny,2.9888888889,0,-78.091967236,-8.1680476538
0,3, ,autonomous,49.9992370489,1,49.9992370489,0,1,0,0,20,0,20,0,1,0,5,5,601.4314067481, ,0, ,0,-1,0,1,rainy,2.6574585635,0,0.0287365654,7.8946525276
1,3, ,autonomous,0,1,0,2.9155413138,1,0,-24.6985127647,20,0,20,-24.6985127647,1,1.1007384606,3.47,3.37,603.6095853202, ,0, ,0,59,-1.58,1,rainy,2.6574585635,0,24.719440608,7.1308860618
2,3, ,autonomous,0,1,0,2.9155413138,1,0,-7.4263076971,20,0,20,-7.4263076971,1,3.0641872391,3.72,3.69,605.8035984734, ,0, ,0,58,0.285,1,rainy,2.6574585635,0,7.4420624644,5.4850681297
3,3, ,autonomous,0,1,0,2.907301442,1,0,-0.3241896126,20,0,20,-0.3241896126,1,4.2726159201,3.67,3.51,606.3545961678, ,0, ,0,62,-0.115,1,rainy,2.6574585635,0,0.3388193645,4.5773001122
4,3, ,autonomous,0,1,0,2.8880750744,1,0,0.1271281114,20,0,20,0.1271281114,1,4.9220535046,3.66,3.54,607.4596039363, ,0, ,0,62,0.01,1,rainy,2.6574585635,0,-0.1216485042,4.2435494387
5,3, ,autonomous,0,1,0,2.9155413138,1,0,0.1039187303,20,0,20,0.1039187303,1,5.5085613278,3.74,3.61,607.4596039363, ,0, ,0,59,0.075,1,rainy,2.6574585635,0,-0.1022019028,4.1820545094
6,3, ,autonomous,0,1,0,2.9155413138,1,0,0.0734936703,20,0,20,0.0734936703,1,6.4040629976,3.82,3.78,609.6817461285, ,0, ,0,58,0.125,1,rainy,2.6574585635,0,-0.0680029608,3.6141920449
7,3, ,autonomous,0,1,0,2.9155413138,1,0,0.0585973386,20,0,20,0.0585973386,1,7.0058864241,3.46,3.38,612.4823911313, ,0, ,0,56,-0.38,1,rainy,2.6574585635,0,-0.0551694077,3.3049803915
8,3, ,autonomous,0,1,0,2.9155413138,1,0,0.041755587,20,0,20,0.041755587,1,7.4926850529,3.32,5,614.1751627564, ,0, ,0,64,0.74,1,rainy,2.6574585635,0,-0.0393735219,3.081224108
