TimeSignal_Sec,Trust_Human,Alarm_M2H,Mode_H2M,ManualBrake_H2M,ManualGear_H2M,ManualThrottle_H2M,ManualWheel_H2M,CurrentGear_Machine,CurrentBrake_Machine,CurrentWheel_Machine,CurrentThrottle_Machine,AutoBrake_Machine,AutoThrottle_Machine,AutoWheel_Machine,AutoGear_Machine,Speed_Machine,PupilLeft_Human,PupilRight_Human,GSR_Human,EventN_Machine,RangeN_Machine,EventW_Machine,EventAlert_Machine,RangeW_Machine,PupilChange_Human,Reliability_Machine,AverageTrust_Human,TrustChange_Human
84,0, ,manual,0,1,7.6203555352,-1.7701991302,1,0,3.5403982605,7.6203555352,0,15,65.2693391975,1,19.7455267794,3.17,3.26,142.4217392543, ,0, ,,0,-0.86,0,3.0153846154,0
85,0, ,manual,0,1,5.4749370565,0.0727855344,1,0,-0.1455710689,5.4749370565,0,15,40.4891472339,1,19.5440774141,3.29,3.34,142.9715200732, ,0, ,,0,0.1,0,3.0153846154,0
86,0, ,manual,0,1,0.9369039445,-1.6905470359,1,0,3.3810940719,0.9369039445,0,15,27.3026610122,1,19.3409974239,3.42,3.46,146.7093101728, ,0, ,,0,0.125,0,3.0153846154,0
87,0, ,manual,0,1,2.9159990845,0.2156099794,1,0,-0.4312199588,2.9159990845,0,15,-0.3127263031,1,19.1371835321,3.31,3.34,146.1304652794, ,0, ,,0,-0.115,0,3.0153846154,0
88,0, ,manual,0,1,0,5.0853742275,1,0,-10.170748455,0,0,15,-16.0352728631,1,18.9352704688,3.49,3.49,147.8808671734, ,0, ,,0,0.165,0,3.0153846154,0
89,0, ,manual,0,1,9.5231555657,24.4353398947,1,0,-48.8706797894,9.5231555657,0,15,-7.9376426448,1,18.7354627908,3.33,3.38,154.2876539019, ,0, ,,0,-0.135,0,3.0153846154,0
90,0, ,manual,0,1,13.2356755932,45.4717326619,1,0,-90.9434653239,13.2356755932,0,15,-62.5806754372,1,18.5406767224,3.2,3.3,149.9160470137, ,0, ,,0,-0.105,0,3.0153846154,0
91,0, ,manual,0,1,12.2453650721,36.8555733577,1,0,-73.7111467155,12.2453650721,0,15,-72.1491235783,1,18.3516087774,3.17,3.28,151.016339968, ,0, ,,0,-0.025,0,3.0153846154,0
92,0, ,manual,0,1,7.9545281147,42.1565575647,1,0,-84.3131151293,7.9545281147,0,15,-17.1666993262,1,18.2026963312,3.24,3.35,149.3116731866, ,0, ,,0,0.07,0,3.0153846154,0
93,0, ,manual,0,1,0,30.4559395743,1,0,-60.9118791485,0,0,15,62.1174543966,1,18.0376783738,3.39,3.41,149.7947811498, ,0, ,,0,0.105,0,3.0153846154,0
94,0, ,manual,0,1,0,42.1290913252,1,0,-84.2581826505,0,0,15,-33.4818781405,1,17.847426819,3.32,3.47,152.6344709689, ,0, ,,0,-0.005,0,3.0153846154,0
95,0, ,manual,10.5241474022,1,0,11.485008011,1,10.5241474022,-22.970016022,0,0,15,-99.5834206102,1,17.0231714397,3.51,3.65,149.1913827057, ,0, ,,0,0.185,0,3.0153846154,0
96,0, ,manual,0,1,0,-53.1732661936,1,0,106.3465323873,0,0,15,307.5418024082,1,16.7168617368,3.74,4.03,143.7483828307, ,0, ,,0,0.305,0,3.0153846154,0
97,0, ,manual,0,0,21.3229571984,-57.5266651408,0,0,115.0533302815,21.3229571984,0,15,125,1,16.5431457249,3.53,3.72,145.6706677543, ,0, ,,0,-0.26,0,3.0153846154,0
98,0, ,manual,0,0,40.3906309606,-30.282902266,0,0,60.5658045319,40.3906309606,0,15,-75.6278950141,1,16.3732948945,3.33,3.54,140.052099381, ,0, ,,0,-0.19,0,3.0153846154,0
99,0, ,manual,0,0,45.5878538186,-9.6173037308,0,0,19.2346074617,45.5878538186,0,15,-166.2683112857,1,16.2049480631,3.18,3.42,134.7527287428, ,0, ,,0,-0.135,0,3.0153846154,0
100,0, ,manual,0,0,42.0401312276,-22.5593957427,0,0,45.1187914855,42.0401312276,0,15,-92.3030583159,1,16.0380569407,3.18,3.29,134.8508549544, ,0, ,,0,-0.065,0,3.0153846154,0
101,0, ,manual,0,0,31.6441596094,-13.3252460517,0,0,26.6504921035,31.6441596094,0,15,-49.5598824653,1,15.8725428916,2.99,3.18,132.7245699724, ,0, ,,0,-0.15,0,3.0153846154,0
102,0, ,manual,0,0,47.5684748608,-8.9333943694,0,0,17.8667887388,47.5684748608,0,15,11.6969485296,1,15.7084325389,3.26,3.39,133.8759772946, ,0, ,,0,0.24,0,3.0153846154,0
103,0, ,manual,0,0,55.2483405814,2.9704737926,0,0,-5.9409475853,55.2483405814,0,20,6.4300988002,1,15.5456789401,3.36,3.56,135.4426265034, ,0, ,,0,0.135,0,3.0153846154,0
104,0, ,manual,0,0,55.6603341726,-5.3600366217,0,0,10.7200732433,55.6603341726,0,20,45.1457533611,1,15.3842619918,3.37,3.39,145.5561701261, ,0, ,,0,-0.08,0,3.0153846154,0
105,0, ,manual,0,0,81.9882505531,0.234836347,0,0,-0.469672694,81.9882505531,0,20,12.6848889896,1,15.2241507746,3.3,3.4,147.6450612727, ,0, ,,0,-0.03,0,3.0153846154,0
106,0, ,manual,0,0,67.9545281147,3.7532616159,0,0,-7.5065232319,67.9545281147,0,20,20.7154933192,1,15.065327864,3.26,3.42,147.8808671734, ,0, ,,0,-0.01,0,3.0153846154,0
107,0, ,manual,0,0,61.271076524,-1.3829251545,0,0,2.765850309,61.5182726787,0,20,59.5350136409,1,14.9156145393,3.19,3.32,148.7121527571, ,0, ,,0,-0.085,0,3.0153846154,0
108,0, ,manual,0,0,99.9984740978,0.3062485695,0,0,-0.6124971389,99.9984740978,0,20,49.51038401,1,14.7514430151,3.3,3.35,149.1913827057, ,0, ,,0,0.07,0,3.0153846154,0
109,0, ,manual,0,0,11.7509727626,0.2980086976,0,0,-0.5960173953,11.7509727626,0,20,56.3145733498,1,14.5963366603,3.26,3.4,149.0712858889, ,0, ,,0,0.005,0,3.0153846154,0
110,0, ,manual,0,0,99.9984740978,-3.5802243076,0,0,7.1604486152,99.9984740978,0,20,64.8570908217,1,14.4424258498,3.6,3.65,149.5528370173, ,0,truck detected,truck detected,23.2086963654,0.295,0,3.0153846154,0
111,0, ,manual,0,0,0,-2.7150377661,0,0,5.4300755322,0,0,20,36.3260884622,1,14.2896862292,3.3,3.38,149.5528370173, ,0, ,,0,-0.285,0,3.0153846154,0
112,0, ,manual,0,0,0,4.6788738842,0,0,-9.3577477684,0,0,20,1.3932741036,1,14.1381028405,3.27,3.38,151.016339968, ,0, ,,0,-0.015,0,3.0153846154,0
113,0, ,manual,0,0,0,2.1876859693,0,0,-4.3753719387,0,0,20,23.0201661601,1,13.9876401577,3.2,3.32,149.7947811498, ,0, ,,0,-0.065,0,3.0153846154,0
114,0, ,manual,0,0,71.4259555962,0.1991302358,0,0,-0.3982604715,71.4259555962,0,20,35.0311155041,1,13.8382915187,3.52,3.49,149.0712858889, ,0, ,,0,0.245,0,3.0153846154,0
115,0, ,manual,0,0,0,-0.7539482719,0,0,1.5078965438,0,0,20,37.525996227,1,13.6900344868,3.63,3.59,148.5928259384, ,0, ,,0,0.105,0,3.0153846154,0
116,0, ,manual,0,0,99.9984740978,-0.0068665599,0,0,0.0137331197,99.9984740978,0,20,35.5458727931,1,13.5501823087,3.67,3.78,149.5528370173, ,0, ,,0,0.115,0,3.0153846154,0
117,0, ,manual,0,0,0,0.5397116045,0,0,-1.079423209,0,0,20,36.5159523307,1,13.3967135479,3.48,3.59,149.9160470137, ,0, ,,0,-0.19,0,3.0153846154,0
118,0, ,manual,0,0,0,0.7209887846,0,0,-1.4419775692,0,0,20,44.7572585291,1,13.2516121596,3.74,3.64,151.016339968, ,0, ,,0,0.155,0,3.0153846154,0
119,0, ,manual,0,0,0,-0.0068665599,0,0,0.0137331197,0,0,20,50.9104078288,1,13.1147054143,3.93,3.91,144.1961067051, ,0, ,,0,0.23,0,3.0153846154,0
120,3, ,autonomous,0,0,0,0.8473334859,1,0,-16.5593801736,20,0,20,-16.5593801736,1,13.3330822783,3.71,3.74,159.4692862155, ,0, ,,0,-0.195,0,3.0153846154,3
121,3, ,autonomous,0,0,0,0.8555733577,1,0,-10.9998669943,20,0,20,-10.9998669943,1,13.5490080644,3.46,3.56,146.0152439915, ,0, ,,0,-0.215,0,3.0153846154,0
122,3, ,autonomous,0,0,0,0.8555733577,1,0,-3.3783642571,20,0,20,-3.3783642571,1,13.7491441049,3.29,3.42,143.7483828307, ,0, ,,0,-0.155,0,3.0153846154,0
123,3, ,autonomous,0,0,0,0.8555733577,1,0,-0.427440183,20,0,20,-0.427440183,1,13.9385110761,3.43,3.51,153.6475938787, ,0, ,,0,0.115,0,3.0153846154,0
124,3, ,autonomous,0,0,0,0.8473334859,1,0,0.0836356507,20,0,20,0.0836356507,1,14.1171551341,3.32,3.51,138.171166441, ,0, ,,0,-0.055,0,3.0153846154,0
125,3, ,autonomous,0,0,0,0.8473334859,1,0,0.0648626745,20,0,20,0.0648626745,1,14.2858540236,3.22,3.17,138.5847723052, ,0, ,,0,-0.22,0,3.0153846154,0
126,3, ,autonomous,0,0,0,0.8473334859,1,0,-0.019930646,20,0,20,-0.019930646,1,14.4451533752,3.09,3.3,136.3400867123, ,0, ,,0,-4.44089209850063E-16,0,3.0153846154,0
127,3, ,autonomous,0,0,0,0.8473334859,1,0,-0.0303290333,20,0,20,-0.0303290333,1,14.5957642721,3.16,3.35,136.6418889375, ,0, ,,0,0.06,0,3.0153846154,0
128,3, ,autonomous,0,0,0,0.8473334859,1,0,-0.0149665732,20,0,20,-0.0149665732,1,14.7393196437,3.26,3.37,138.7925052047, ,0, ,,0,0.06,0,3.0153846154,0
129,3, ,autonomous,0,0,0,0.8473334859,1,0,-0.0006027355,20,0,20,-0.0006027355,1,14.8770520583,3.29,3.24,141.3347655256, ,0, ,,0,-0.05,0,3.0153846154,0
130,3, ,autonomous,0,0,0,0.8473334859,1,0,0.0083605687,20,0,20,0.0083605687,1,15.0084518009,3.33,3.36,143.1926227161, ,0, ,,0,0.08,0,3.0153846154,0
131,3, ,autonomous,0,0,0,0.8473334859,1,0,-0.0170099527,20,0,20,-0.0170099527,1,15.1337302295,3.53,3.54,144.9863712811, ,0, ,,0,0.19,0,3.0153846154,0
132,3, ,autonomous,0,0,0,0.8473334859,1,0,0.0013241079,20,0,20,0.0013241079,1,15.2526475608,3.64,3.63,146.1304652794, ,0, ,,0,0.1,0,3.0153846154,0
133,3, ,autonomous,0,0,0,0.8473334859,1,0,87.311089416,20,0,20,87.311089416,1,15.3654508423,3.39,3.62,147.1756983487, ,0, ,,0,-0.13,0,3.0153846154,0
134,3, ,autonomous,0,0,0,0.8473334859,1,0,93.3087457714,20,0,20,93.3087457714,1,15.4723291233,3.49,3.39,147.762870146, ,0, ,,0,-0.065,0,3.0153846154,0
135,3, ,autonomous,0,0,0,0.8473334859,1,0,88.5110704614,20,0,20,88.5110704614,1,15.5731902176,3.56,3.65,148.2359916988, ,0, ,,0,0.165,0,3.0153846154,0
136,4, ,autonomous,0,0,0,0.8473334859,1,0,85.545024008,15,0,15,85.545024008,1,15.6679367507,5,5,148.8316713797, ,0, ,,0,1.395,0,3.0153846154,1
137,4, ,autonomous,0,0,0,0.8473334859,1,0,83.9650933996,15,0,15,83.9650933996,1,15.6576867492,3.28,3.43,149.5528370173, ,0, ,,0,-1.645,0,3.0153846154,0
138,4, ,autonomous,0,0,0,0.8473334859,1,0,84.4163321278,15,0,15,84.4163321278,1,15.6578915497,3.29,3.4,150.0375093773, ,0, ,,0,-0.01,0,3.0153846154,0
139,4, ,autonomous,0,0,0,0.8473334859,1,0,84.6662797411,15,0,15,84.6662797411,1,15.6524075655,3.18,3.46,148.4736904621, ,0, ,,0,-0.025,0,3.0153846154,0
140,4, ,autonomous,0,0,0,0.8473334859,1,0,79.0749491365,15,0,15,79.0749491365,1,15.6651106586,3.35,3.51,148.3547458683, ,0, ,,0,0.11,0,3.0153846154,0
141,4, ,autonomous,0,0,0,0.8473334859,1,0,35.5598972347,15,0,15,35.5598972347,1,15.6478189248,3.53,3.45,148.3547458683, ,0, ,,0,0.06,0,3.0153846154,0
142,4, ,autonomous,0,0,0,0.8473334859,1,0,3.9422522489,15,0,15,3.9422522489,1,15.6703060483,3.28,3.47,148.5928259384, ,0, ,,0,-0.115,0,3.0153846154,0
143,4, ,autonomous,0,0,0,0.8473334859,1,0,-2.9372193877,20,0,20,-2.9372193877,1,15.6427706958,3.53,3.48,147.762870146, ,0, ,,0,0.13,0,3.0153846154,0
144,0, ,manual,0,0,0,0.8473334859,0,0,-1.6946669718,0,0,15,-2.0319225888,1,15.6731232671,3.55,3.65,149.3116731866, ,0, ,,0,0.095,0,3.0153846154,-4
145,0, ,manual,0,0,99.9984740978,0.8473334859,0,0,-1.6946669718,99.9984740978,0,20,10.451755555,1,15.5283403756,3.65,3.6,149.7947811498, ,0, ,,0,0.025,0,3.0153846154,0
146,0, ,manual,0,0,99.9984740978,0.8473334859,0,0,-1.6946669718,99.9984740978,0,20,31.90429333,1,15.3670640677,3.58,3.62,150.4030802551, ,0, ,,0,-0.025,0,3.0153846154,0
147,0, ,manual,0,0,13.6491950866,0.8473334859,0,0,-1.6946669718,13.6491950866,0,20,60.1991305553,1,15.2070939308,3.86,3.77,149.0712858889, ,0, ,,0,0.215,0,3.0153846154,0
148,3, ,autonomous,0,0,0,0.8473334859,1,0,97.1416386203,20,0,20,97.1416386203,1,15.0484067408,3.69,3.8,149.5528370173, ,0, ,,0,-0.07,0,3.0153846154,3
149,3, ,autonomous,0,0,0,0.8281071183,1,0,-10.6673500904,15,0,15,-10.6673500904,1,16.3996685124,3.73,3.74,150.2810255177, ,0, ,,0,-0.01,0,3.0153846154,0
150,3, ,autonomous,0,0,0,0.8281071183,1,0,-17.1872022689,15,0,15,-17.1872022689,1,16.4411228555,3.34,3.42,151.016339968, ,0, ,,0,-0.355,0,3.0153846154,0
151,3, ,autonomous,0,0,0,0.8281071183,1,0,-9.1779419254,15,0,15,-9.1779419254,1,16.3167247604,3.06,3.17,149.3116731866, ,0, ,,0,-0.265,0,3.0153846154,0
152,3, ,autonomous,0,0,0,0.8281071183,1,0,0.8218671751,15,0,15,0.8218671751,1,16.2042348586,3.31,3.4,148.3547458683, ,0, ,,0,0.24,0,3.0153846154,0
153,3, ,autonomous,0,0,0,0.8281071183,1,0,3.1592383544,15,0,15,3.1592383544,1,16.1060669818,3.25,3.33,148.9513822688, ,0, ,,0,-0.065,0,3.0153846154,0
154,3, ,autonomous,0,0,0,0.8281071183,1,0,4.865757937,15,0,15,4.865757937,1,16.0069902004,3.08,3.25,150.8932882665, ,0, ,,0,-0.125,0,3.0153846154,0
155,3, ,autonomous,0,0,0,0.8281071183,1,0,9.6128965567,15,0,15,9.6128965567,1,15.92128216,3.29,3.41,151.7588854827, ,0, ,,0,0.185,0,3.0153846154,0
156,3, ,autonomous,0,0,0,0.8281071183,1,0,19.0518994984,15,0,15,19.0518994984,1,15.8434521573,3.11,3.25,152.2579859314, ,0, ,,0,-0.17,0,3.0153846154,0
157,3, ,autonomous,0,0,0,0.8281071183,1,0,63.2722125152,15,0,15,63.2722125152,1,15.7729690798,3.3,3.34,152.8864970646, ,0, ,,0,0.14,0,3.0153846154,0
158,3, ,autonomous,0,0,0,0.8281071183,1,0,71.4871845461,15,0,15,71.4871845461,1,15.7094163183,3.72,3.79,153.6475938787, ,0, ,,0,0.435,0,3.0153846154,0
159,3, ,autonomous,0,0,0,0.8281071183,1,0,30.4315235249,15,0,15,30.4315235249,1,15.652289827,4.16,4.3,153.7751806858, ,0, ,,0,0.475,0,3.0153846154,0
160,3, ,autonomous,0,0,0,0.8281071183,1,0,-38.7338052573,15,0,15,-38.7338052573,1,15.668807591,3.83,3.94,152.1329033043, ,0, ,,0,-0.345,0,3.0153846154,0
161,2, ,autonomous,0,0,0,0.8363469902,1,0,-72.7763720753,20,0,20,-72.7763720753,1,15.6459172511,5,3.43,140.3705783268, ,0, ,,0,0.33,0,3.0153846154,-1
162,2, ,autonomous,0,0,0,0.8363469902,1,0,-83.2054366826,15,0,15,-83.2054366826,1,15.6726840543,3.5,3.69,134.2642320086, ,0, ,,0,-0.62,0,3.0153846154,0
163,2, ,autonomous,0,0,0,0.8363469902,1,0,28.2224357821,20,0,20,28.2224357821,1,15.6409552364,3.51,3.66,134.6547452332, ,0, ,,0,-0.01,0,3.0153846154,0
164,2, ,autonomous,0,0,0,0.8363469902,1,0,13.5885715345,15,0,15,13.5885715345,1,15.6743202021,3.41,3.51,136.742786818, ,0, ,,0,-0.125,0,3.0153846154,0
165,2, ,autonomous,0,0,0,0.701762417,1,0,2.9726419799,20,0,20,2.9726419799,1,15.6387347024,3.36,3.39,146.9421341876, ,0, ,,0,-0.085,0,3.0153846154,0
166,2, ,autonomous,0,0,0,0.701762417,1,0,0.3418133568,15,0,15,0.3418133568,1,15.6742250245,3.3,3.34,138.4811388689, ,0, ,,0,-0.055,0,3.0153846154,0
167,2, ,autonomous,0,0,0,0.701762417,1,0,-0.316881576,20,0,20,-0.316881576,1,15.6360143327,3.55,3.64,135.0475367329, ,0, ,,0,0.275,0,3.0153846154,0
168,0, ,manual,0,0,99.9984740978,0.701762417,0,0,-1.4035248341,99.9984740978,0,20,5.9760646375,1,15.5340273364,3.47,3.41,132.4398061081, ,0, ,,0,-0.155,0,3.0153846154,-2
169,0, ,manual,0,0,64.9851224537,0.701762417,0,0,-1.4035248341,64.9851224537,0,20,17.9948484423,1,15.3727110981,3.71,3.66,133.1061654776, ,0, ,,0,0.245,0,3.0153846154,0
170,3, ,autonomous,0,0,0,0.701762417,1,0,13.7495854387,15,0,15,13.7495854387,1,15.8274875617,3.95,3.9,134.9491241802, ,0, ,,0,0.24,0,3.0153846154,3
171,3, ,autonomous,0,0,0,0.701762417,1,0,9.1892370569,15,0,15,9.1892370569,1,16.7545924875,4.09,4.1,136.8438338168, ,0, ,,0,0.17,0,3.0153846154,0
172,3, ,autonomous,0,0,0,0.701762417,1,0,3.5310136391,15,0,15,3.5310136391,1,16.6483544929,4.25,4.35,139.6297020302, ,0, ,,0,0.205,0,3.0153846154,0
173,3, ,autonomous,0,0,0,0.701762417,1,0,0.992348972,15,0,15,0.992348972,1,16.5107490552,4.35,4.42,139.2098449202, ,0, ,,0,0.085,0,3.0153846154,0
174,3, ,autonomous,0,0,0,0.701762417,1,0,0.0544391613,15,0,15,0.0544391613,1,16.3826212343,3.23,3.22,141.2269800023, ,0, ,,0,-1.16,0,3.0153846154,0
175,3, ,autonomous,0,0,0,0.1084916457,1,0,-0.1275490835,15,0,15,-0.1275490835,1,16.2646410196,3.93,4,142.9715200732, ,0, ,,0,0.74,0,3.0153846154,0
176,3, ,autonomous,0,0,0,0.5589379721,1,0,-0.095058775,15,0,15,-0.095058775,1,16.1564048871,4.33,4.43,142.2030090157, ,0, ,,0,0.415,0,3.0153846154,0
177,3, ,autonomous,0,0,0,0.2787823301,1,0,-0.0340848679,15,0,15,-0.0340848679,1,16.0574230408,4.53,4.71,141.4427157001, ,0, ,,0,0.24,0,3.0153846154,0
178,3, ,autonomous,0,0,0,0.2870222019,1,0,-0.0076425744,15,0,15,-0.0076425744,1,15.9671694927,4.3,4.38,146.9421341876, ,0, ,,0,-0.28,0,3.0153846154,0
179,3, ,autonomous,0,0,0,0.3144884413,1,0,0.0017380718,15,0,15,0.0017380718,1,15.8850968444,3.86,3.85,143.5255619026, ,0, ,,0,-0.485,0,3.0153846154,0
0,3, ,autonomous,49.9992370489,1,49.9992370489,0,1,0,0,20,0,20,0,1,0,3.01,3.1,141.1193587536, ,0, ,,0,0,1,3.2872928177,0
1,3, ,autonomous,0,1,0,0.3419546807,1,0,-4.2528008177,20,0,20,-4.2528008177,1,1.1006633018,2.9,2.93,141.3347655256, ,0, ,,0,-0.14,1,3.2872928177,0
2,3, ,autonomous,0,1,0,0.3419546807,1,0,-2.6412022993,20,0,20,-2.6412022993,1,3.0641576339,3.41,3.41,141.6591115141, ,0, ,,0,0.495,1,3.2872928177,0
3,3, ,autonomous,0,1,0,0.3419546807,1,0,-1.7299492503,20,0,20,-1.7299492503,1,4.2726172004,3.15,3.13,156.5043195192, ,0, ,,0,-0.27,1,3.2872928177,0
4,3, ,autonomous,0,1,0,0.6221103227,1,0,-1.3694132434,20,0,20,-1.3694132434,1,4.922054457,3.3,5,142.5313568985, ,0, ,,0,1.01,1,3.2872928177,0
5,3, ,autonomous,0,1,0,0.6221103227,1,0,-1.0986110155,20,0,20,-1.0986110155,1,5.5085619424,3.58,3.27,138.896605367, ,0, ,,0,-0.725,1,3.2872928177,0
6,3, ,autonomous,0,1,0,0.6221103227,1,0,-0.8330236204,20,0,20,-0.8330236204,1,6.4040633711,3.13,3.23,136.742786818, ,0, ,,0,-0.245,1,3.2872928177,0
7,3, ,autonomous,0,1,0,0.6221103227,1,0,-0.6187611406,20,0,20,-0.6187611406,1,7.0058866253,3.23,3.24,135.0475367329, ,0, ,,0,0.055,1,3.2872928177,0
8,3, ,autonomous,0,1,0,0.6221103227,1,0,-0.4375917217,20,0,20,-0.4375917217,1,7.4926851533,3.19,3.23,130.1134589362, ,0, ,,0,-0.025,1,3.2872928177,0
9,3, ,autonomous,0,1,0,0.6221103227,1,0,-0.316026627,20,0,20,-0.316026627,1,7.8579325869,2.97,3.06,129.2056437025, ,0, ,,0,-0.195,1,3.2872928177,0
10,3, ,autonomous,0,1,0,0.6221103227,1,0,-0.2084297242,20,0,20,-0.2084297242,1,8.2316245439,2.99,3.07,130.5721672368, ,0, ,,0,0.015,1,3.2872928177,0
11,3, ,autonomous,0,1,0,0.6221103227,1,0,-0.1435549888,20,0,20,-0.1435549888,1,8.5492553783,3.18,3.23,133.3938051917, ,0, ,,0,0.175,1,3.2872928177,0
12,3, ,autonomous,0,1,0,0.6221103227,1,0,-0.0899856117,20,0,20,-0.0899856117,1,8.8657202165,3.18,3.2,135.840034775, ,0, ,,0,-0.015,1,3.2872928177,0
13,3, ,autonomous,0,1,0,0.6221103227,1,0,-0.0610093358,20,0,20,-0.0610093358,1,9.1813648795,3.21,3.27,137.3513171991, ,0, ,,0,0.05,1,3.2872928177,0
14,3, ,autonomous,0,1,0,0.6221103227,1,0,-0.0354713365,20,0,20,-0.0354713365,1,9.6906158378,3.48,3.35,138.171166441, ,0, ,,0,0.175,1,3.2872928177,0
15,3, ,autonomous,0,1,0,0.6221103227,1,0,-0.0235431697,20,0,20,-0.0235431697,1,10.0182550428,3.16,3.26,141.767557912, ,0, ,,0,-0.205,1,3.2872928177,0
16,3, ,autonomous,0,1,0,0.6221103227,1,0,-0.0144019398,20,0,20,-0.0144019398,1,10.3108668157,3.19,3.26,142.9715200732, ,0, ,,0,0.015,1,3.2872928177,0
17,3, ,autonomous,0,1,0,2.2233920806,1,0,-0.0069515245,20,0,20,-0.0069515245,1,10.5739091609,3.48,3.56,161.2747153501, ,0, ,,0,0.295,1,3.2872928177,0
18,3, ,autonomous,0,1,0,0.0260929274,1,0,-0.0058472278,20,0,20,-0.0058472278,1,10.8097219419,3.44,3.54,143.3034306841, ,0, ,,0,-0.03,1,3.2872928177,0
19,3, ,autonomous,0,1,0,1.3939116503,1,0,0.0021124716,20,0,20,0.0021124716,1,11.0134677116,3.26,3.31,143.9718966858, ,0, ,,0,-0.205,1,3.2872928177,0
20,3, ,autonomous,0,1,0,1.3939116503,1,0,0.0001731591,20,0,20,0.0001731591,1,11.2316557686,3.03,3.11,144.7596988998, ,0, ,,0,-0.215,1,3.2872928177,0
21,3, ,autonomous,0,1,0,1.3939116503,1,0,0.0003699338,20,0,20,0.0003699338,1,11.4374756587,3.27,3.27,145.9002042603, ,0, ,,0,0.2,1,3.2872928177,0
22,3, ,autonomous,0,1,0,1.3939116503,1,0,0.0006648767,20,0,20,0.0006648767,1,11.6416117127,3.39,3.41,146.5931746218, ,0, ,,0,0.13,1,3.2872928177,0
23,3, ,autonomous,0,1,0,1.3939116503,1,0,-0.0062071494,20,0,20,-0.0062071494,1,11.824424864,3.25,3.25,146.0152439915, ,0, ,,0,-0.15,1,3.2872928177,0
24,3, ,autonomous,0,1,0,1.3939116503,1,0,-0.0009978961,20,0,20,-0.0009978961,1,12.0265347683,3.05,3.07,147.292759088, ,0, ,,0,-0.19,1,3.2872928177,0
25,3, ,autonomous,0,1,0,1.3939116503,1,0,0.0031072512,20,0,20,0.0031072512,1,12.2375826907,3.14,3.12,147.8808671734, ,0, ,,0,0.07,1,3.2872928177,0
26,3, ,autonomous,0,1,0,1.3939116503,1,0,-0.0026304134,20,0,20,-0.0026304134,1,12.4374527911,3.36,3.36,148.7121527571, ,0, ,,0,0.23,1,3.2872928177,0
27,3, ,autonomous,0,1,0,1.3939116503,1,0,-0.0002724793,20,0,20,-0.0002724793,1,12.6461154691,3.32,3.35,149.6737113093, ,0, ,,0,-0.025,1,3.2872928177,0
28,3,pedestrian alarm,autonomous,0,1,0,1.3307392996,1,0,-0.0012663576,0,0,0,-0.0012663576,1,12.8734702543,3.32,3.45,149.3116731866, ,0,pedestrian detected,pedestrian detected,38.1895446777,0.05,1,3.2872928177,0
29,3,pedestrian alarm,autonomous,0,1,0,0.7100022889,1,33.4935474396,-0.0050395101,0,33.4935474396,0,-0.0050395101,1,12.4832993179,3.47,3.65,149.3116731866,pedestrian detected,27.7416706085,pedestrian detected,,25.3012905121,0.175,1,3.2872928177,0
30,3,pedestrian alarm,autonomous,0,1,0,0.7292286564,1,85.3305864334,0.0076188173,0,85.3305864334,0,0.0076188173,1,8.8311969647,3.58,3.67,144.872946426,pedestrian detected,19.0436820984,pedestrian detected,,14.9338827133,0.065,1,3.2872928177,0
31,3,pedestrian alarm,autonomous,0,1,0,0.7292286564,1,100,0.0029677963,0,100,0,0.0029677963,1,2.1077653765,3.59,3.55,141.2269800023, ,0,pedestrian detected,,9.244269371,-0.055,1,3.2872928177,0
32,3,pedestrian alarm,autonomous,0,1,0,0,1,100,0.0001317296,0,100,0,0.0001317296,1,0.0078254623,3.54,3.63,141.0119014045, ,0,pedestrian detected,,8.9337301254,0.015,1,3.2872928177,0
33,4,pedestrian alarm,autonomous,0,1,0,0,1,100,0.0016171186,0,100,0,0.0016171186,1,0.0023907934,3.33,3.28,142.5313568985, ,0,pedestrian detected,,9.1149349213,-0.28,1,3.2872928177,1
34,4,pedestrian alarm,autonomous,0,1,0,0,1,100,-0.0071975087,0,100,0,-0.0071975087,1,0.0002981926,3.48,3.45,144.3084737936, ,0,pedestrian detected,,9.2231254578,0.16,1,3.2872928177,0
35,4,pedestrian alarm,autonomous,0,1,0,0,1,100,-0.0069378327,0,100,0,-0.0069378327,1,0.000022976,3.2,3.23,145.5561701261, ,0,pedestrian detected,,9.4415826797,-0.25,1,3.2872928177,0
36,4,pedestrian alarm,autonomous,0,1,0,0,1,100,-0.0069378327,0,100,0,-0.0069378327,1,1.19770498247684E-06,3.29,3.36,146.825629882, ,0,pedestrian detected,,9.631114006,0.11,1,3.2872928177,0
37,4,pedestrian alarm,autonomous,0,1,0,0,1,100,-0.0069378327,0,100,0,-0.0069378327,1,2.74877112891539E-08,3.71,3.62,147.4100061912, ,0,pedestrian detected,,10.0126285553,0.34,1,3.2872928177,0
38,4, ,autonomous,0,1,0,0.7292286564,1,0,-0.0046522593,20,0,20,-0.0046522593,1,0.0792475305,3.13,3.16,148.8316713797, ,0, ,,0,-0.52,1,3.2872928177,0
39,4, ,autonomous,0,1,0,0.7209887846,1,0,0.0020596943,20,0,20,0.0020596943,1,1.5323418179,3.24,3.26,150.1591687188, ,0, ,,0,0.105,1,3.2872928177,0
