TimeSignal_Sec,Trust_Human,Alarm_M2H,Mode_H2M,ManualBrake_H2M,ManualGear_H2M,ManualThrottle_H2M,ManualWheel_H2M,CurrentGear_Machine,CurrentBrake_Machine,CurrentWheel_Machine,CurrentThrottle_Machine,AutoBrake_Machine,AutoThrottle_Machine,AutoWheel_Machine,AutoGear_Machine,Speed_Machine,PupilLeft_Human,PupilRight_Human,GSR_Human,EventN_Machine,RangeN_Machine,EventW_Machine,EventAlert_Machine,RangeW_Machine,PupilChange_Human,Reliability_Machine,AverageTrust_Human,TrustChange_Human
6,3, ,autonomous,0,1,0,2.2316319524,1,0,-0.8328539001,20,0,20,-0.8328539001,1,6.4040633703,3.4,3.37,138.2743362832, ,0, ,,0,-0.87,0,2.8388888889,0
7,3, ,autonomous,0,1,0,2.2316319524,1,0,-0.6111120046,20,0,20,-0.6111120046,1,7.0058866267,3.29,3.33,139.5245005023, ,0, ,,0,-0.075,0,2.8388888889,0
8,3, ,autonomous,0,1,0,2.2316319524,1,0,-0.439822629,20,0,20,-0.439822629,1,7.492685155,3.52,5,140.7974769092, ,0, ,,0,0.95,0,2.8388888889,0
9,3, ,autonomous,0,1,0,2.2316319524,1,0,-0.3061486915,20,0,20,-0.3061486915,1,7.8946525755,3.45,3.45,141.9849495953, ,0, ,,0,-0.81,0,2.8388888889,0
10,3, ,autonomous,0,1,0,2.2316319524,1,0,-0.2138939842,20,0,20,-0.2138939842,1,8.2156225654,3.76,3.72,139.9462606359, ,0, ,,0,0.29,0,2.8388888889,0
11,3, ,autonomous,0,1,0,2.2316319524,1,0,-0.1432081844,20,0,20,-0.1432081844,1,8.5492553782,3.73,3.57,136.5411398454, ,0, ,,0,-0.09,0,2.8388888889,0
12,3, ,autonomous,0,1,0,2.2316319524,1,0,-0.094500822,20,0,20,-0.094500822,1,8.8657202164,5,3.57,135.7404642324, ,0, ,,0,0.635,0,2.8388888889,0
13,3, ,autonomous,0,1,0,2.2316319524,1,0,-0.0607624024,20,0,20,-0.0607624024,1,9.1813648794,3.48,3.34,138.6885609675, ,0, ,,0,-0.875,0,2.8388888889,0
14,3, ,autonomous,0,1,0,2.2316319524,1,0,-0.0406490459,20,0,20,-0.0406490459,1,9.6720286703,3.52,3.38,140.6905090183, ,0, ,,0,0.04,0,2.8388888889,0
15,3, ,autonomous,0,1,0,2.2316319524,1,0,-0.0213437161,20,0,20,-0.0213437161,1,10.0182550428,5,3.5,142.0938956462, ,0, ,,0,0.8,0,2.8388888889,0
16,3, ,autonomous,0,1,0,2.2316319524,1,0,-0.0206823721,20,0,20,-0.0206823721,1,10.3108668157,3.9,5,143.3034306841, ,0, ,,0,0.2,0,2.8388888889,0
17,3, ,autonomous,0,1,0,2.2316319524,1,0,-0.0073685071,20,0,20,-0.0073685071,1,10.5739091609,3.6,3.53,136.3400867123, ,0, ,,0,-0.885,0,2.8388888889,0
18,3, ,autonomous,0,1,0,2.2316319524,1,0,-0.0082435262,20,0,20,-0.0082435262,1,10.8097219419,3.36,5,134.4592050772, ,0, ,,0,0.615,0,2.8388888889,0
19,3, ,autonomous,0,1,0,2.2316319524,1,0,-0.0070854636,20,0,20,-0.0070854636,1,11.0239140802,3.59,5,138.171166441, ,0, ,,0,0.115,0,2.8388888889,0
20,3, ,autonomous,0,1,0,2.2316319524,1,0,0.000956535,20,0,20,0.000956535,1,11.2316557686,3.63,3.45,140.6905090183, ,0, ,,0,-0.755,0,2.8388888889,0
21,3, ,autonomous,0,1,0,2.2316319524,1,0,0.0014617268,20,0,20,0.0014617268,1,11.4374756587,3.54,3.48,142.4217392543, ,0, ,,0,-0.03,0,2.8388888889,0
22,3, ,autonomous,0,1,0,2.2316319524,1,0,0.000784089,20,0,20,0.000784089,1,11.6416117127,3.62,3.52,143.4144102799, ,0, ,,0,0.06,0,2.8388888889,0
23,4, ,autonomous,0,1,0,2.2316319524,1,0,-0.0043090361,20,0,20,-0.0043090361,1,11.8446842093,5,3.99,144.4210161463, ,0, ,,0,0.925,0,2.8388888889,1
24,4, ,autonomous,0,1,0,2.2233920806,1,0,-0.0017874284,20,0,20,-0.0017874284,1,12.0466863685,5,5,151.5105602861, ,0, ,,0,0.505,0,2.8388888889,0
25,4, ,autonomous,0,1,0,2.2398718242,1,0,0.0065636186,20,0,20,0.0065636186,1,12.2375826907,5,5,147.6450612727, ,0, ,,0,0,0,2.8388888889,0
26,4, ,autonomous,0,1,0,2.2398718242,1,0,0.0033371552,20,0,20,0.0033371552,1,12.4474171339,3.43,3.33,136.2397820163, ,0, ,,0,-1.62,0,2.8388888889,0
27,4, ,autonomous,0,1,0,3.4456397345,1,0,-0.0001447546,20,0,20,-0.0001447546,1,12.6461154691,3.66,3.46,130.6642972874, ,0, ,,0,0.18,0,2.8388888889,0
28,4, ,autonomous,0,1,0,3.4456397345,1,0,-0.0005960473,20,0,20,-0.0005960473,1,12.873518519,5,3.8,123.6002274244, ,0, ,,0,0.84,0,2.8388888889,0
29,4, ,autonomous,0,1,0,3.4456397345,1,0,0.0017746464,20,0,20,0.0017746464,1,13.2096546434,5,3.79,124.4307294129, ,0, ,,0,-0.005,0,2.8388888889,0
30,4, ,autonomous,0,1,0,3.4456397345,1,0,0.0019662336,20,0,20,0.0019662336,1,13.4220028096,3.65,3.87,130.2965549591, ,0, ,,0,-0.635,0,2.8388888889,0
31,4, ,autonomous,0,1,0,3.4456397345,1,0,107.9451255895,20,0,20,107.9451255895,1,13.640535639,5,3.75,133.8759772946, ,0, ,,0,0.615,0,2.8388888889,0
32,4, ,autonomous,0,1,0,3.4566262303,1,0,13.0484702098,20,0,20,13.0484702098,1,13.8258354484,3.58,3.84,136.0396147358, ,0, ,,0,-0.665,0,2.8388888889,0
33,4, ,autonomous,0,1,0,3.4566262303,1,0,21.8694430578,20,0,20,21.8694430578,1,14.0199493114,3.97,3.9,137.5553660348, ,0, ,,0,0.225,0,2.8388888889,0
34,4, ,autonomous,0,1,0,3.4566262303,1,0,2.3158984243,20,0,20,2.3158984243,1,14.1940165901,3.82,3.9,137.7600220416, ,0, ,,0,-0.075,0,2.8388888889,0
35,4, ,autonomous,0,1,0,3.4566262303,1,0,13.1497267016,20,0,20,13.1497267016,1,14.350492605,3.07,3.68,138.7925052047, ,0, ,,0,-0.485,0,2.8388888889,0
36,4, ,autonomous,0,1,0,3.4566262303,1,0,15.8561908832,20,0,20,15.8561908832,1,14.5061504744,3.9,3.92,140.052099381, ,0, ,,0,0.535,0,2.8388888889,0
37,3, ,autonomous,0,1,0,3.4566262303,1,0,43.7396900994,20,0,20,43.7396900994,1,14.6609283483,5,3.99,139.8405817368,cyclist detected,28.7043857574,cyclist detected,cyclist detected,26.1210231781,0.585,0,2.8388888889,-1
38,3, ,autonomous,0,1,0,3.4566262303,1,0,5.8259287051,20,0,20,5.8259287051,1,14.794890227,5,5,140.1580983349, ,0,cyclist detected,,12.164981842,0.505,0,2.8388888889,0
39,3, ,autonomous,0,1,0,3.4566262303,1,0,-24.4843053818,20,0,20,-24.4843053818,1,14.9367826378,3.87,3.49,141.3347655256, ,0, ,,0,-1.32,0,2.8388888889,0
40,3, ,autonomous,0,1,0,3.4566262303,1,0,-104.001347944,20,0,20,-104.001347944,1,15.0656843179,4.18,4.03,142.5313568985, ,0, ,,0,0.425,0,2.8388888889,0
41,3, ,autonomous,0,1,0,3.4566262303,1,0,-85.4552011458,20,0,20,-85.4552011458,1,15.1880451416,3.81,3.68,143.5255619026, ,0, ,,0,-0.36,0,2.8388888889,0
42,3, ,autonomous,0,1,0,3.4566262303,1,0,-45.144999633,20,0,20,-45.144999633,1,15.3040009383,3.61,3.51,144.5337341736, ,0, ,,0,-0.185,0,2.8388888889,0
43,3, ,autonomous,0,1,0,3.4566262303,1,0,-30.658434845,20,0,20,-30.658434845,1,15.4140583904,3.51,3.45,145.3277139951, ,0, ,,0,-0.08,0,2.8388888889,0
44,3, ,autonomous,0,1,0,3.4566262303,1,0,-23.5763744761,20,0,20,-23.5763744761,1,15.5181835965,3.73,3.54,145.9002042603, ,0, ,,0,0.155,0,2.8388888889,0
45,3, ,autonomous,0,1,0,3.4566262303,1,0,-15.0635929565,20,0,20,-15.0635929565,1,15.6165686067,5,5,146.3614542474, ,0, ,,0,1.365,0,2.8388888889,0
46,3, ,autonomous,0,1,0,3.4566262303,1,0,-17.1986088592,15,0,15,-17.1986088592,1,15.6796695742,5,3.4,147.0588235294, ,0, ,,0,-0.8,0,2.8388888889,0
47,3, ,autonomous,0,1,0,3.4566262303,1,0,-12.9099337398,20,0,20,-12.9099337398,1,15.635232094,5,3.39,148.1174274965, ,0, ,,0,-0.005,0,2.8388888889,0
48,3, ,autonomous,0,1,0,3.4566262303,1,0,-6.4671809658,15,0,15,-6.4671809658,1,15.6724562669,3.24,3.27,148.5928259384, ,0, ,,0,-0.94,0,2.8388888889,0
49,3, ,autonomous,0,1,0,3.4566262303,1,0,-7.0361459677,20,0,20,-7.0361459677,1,15.6344111415,5,3.55,148.9513822688, ,0, ,,0,1.02,0,2.8388888889,0
50,3, ,autonomous,0,1,0,3.4566262303,1,0,-6.7945400479,15,0,15,-6.7945400479,1,15.6710657704,5,5,144.4210161463, ,0, ,,0,0.725,0,2.8388888889,0
51,3, ,autonomous,0,1,0,3.4566262303,1,0,-3.0441118019,20,0,20,-3.0441118019,1,15.6353671179,5,3.57,144.3084737936, ,0, ,,0,-0.715,0,2.8388888889,0
52,3, ,autonomous,0,1,0,3.4566262303,1,0,-0.9854104421,15,0,15,-0.9854104421,1,15.6683798781,5,3.5,145.2137546468, ,0, ,,0,-0.035,0,2.8388888889,0
53,3, ,autonomous,0,1,0,3.4566262303,1,0,2.5814956824,20,0,20,2.5814956824,1,15.641378658,3.88,5,146.4772227919, ,0, ,,0,0.19,0,2.8388888889,0
54,3, ,autonomous,0,1,0,3.4566262303,1,0,8.9833134734,15,0,15,8.9833134734,1,15.6647816213,3.34,3.46,147.762870146, ,0, ,,0,-1.04,0,2.8388888889,0
55,3, ,autonomous,0,1,0,3.4566262303,1,0,24.9943837688,15,0,15,24.9943837688,1,15.6477557579,5,3.86,149.0712858889, ,0, ,,0,1.03,0,2.8388888889,0
56,3, ,autonomous,0,1,0,3.4566262303,1,0,69.9219797669,15,0,15,69.9219797669,1,15.6606572463,5,4.01,150.1591687188, ,0, ,,0,0.075,0,2.8388888889,0
57,3, ,autonomous,0,1,0,3.4566262303,1,0,28.9629535385,15,0,15,28.9629535385,1,15.6553096199,5,4.23,150.7704369327, ,0, ,,0,0.11,0,2.8388888889,0
58,2, ,autonomous,0,1,0,3.4566262303,1,0,12.8233722724,15,0,15,12.8233722724,1,15.6559884073,3.82,3.74,151.6346212167, ,0, ,,0,-0.835,0,2.8388888889,-1
59,2, ,autonomous,0,1,0,3.4566262303,1,0,-45.4466581345,15,0,15,-45.4466581345,1,15.6630507322,4.48,4.2,150.7704369327,obstacle detected,35.9617881775,obstacle detected,obstacle detected,32.8076782227,0.56,0,2.8388888889,0
60,2, ,autonomous,0,1,0,3.4566262303,1,0,13.3892244101,15,0,15,13.3892244101,1,15.6511562527,5,4.36,149.7947811498, ,0,obstacle detected,,17.4348621368,0.34,0,2.8388888889,0
61,2, ,autonomous,0,1,0,3.4566262303,1,0,6.6512102479,15,0,15,6.6512102479,1,15.6663938088,4.21,4.32,150.4030802551, ,0,obstacle detected,,4.9367470741,-0.415,0,2.8388888889,0
62,1, ,autonomous,0,1,0,3.4566262303,1,0,21.7174976254,20,0,20,21.7174976254,1,15.6461828144,3.72,4.25,151.8833535844, ,0, ,,0,-0.28,0,2.8388888889,-1
63,1, ,autonomous,0,1,0,3.4566262303,1,0,14.2414523622,15,0,15,14.2414523622,1,15.6728962517,4.09,4.38,152.8864970646, ,0, ,,0,0.25,0,2.8388888889,0
64,1, ,autonomous,0,1,0,3.4840924697,1,0,23.6264340355,20,0,20,23.6264340355,1,15.6411889727,5,4.19,154.0309910354, ,0, ,,0,0.36,0,2.8388888889,0
65,1, ,autonomous,0,1,0,3.4840924697,1,0,21.4061188018,15,0,15,21.4061188018,1,15.6745226831,3.89,4,144.9863712811, ,0, ,,0,-0.65,0,2.8388888889,0
66,1, ,autonomous,0,1,0,3.9867246509,1,0,29.6748479763,20,0,20,29.6748479763,1,15.6389361221,3.38,3.45,129.6579622955, ,0, ,,0,-0.53,0,2.8388888889,0
67,1, ,autonomous,0,1,0,3.1325246052,1,0,36.8833295624,15,0,15,36.8833295624,1,15.6744189361,3.9,3.77,122.2942399413, ,0, ,,0,0.42,0,2.8388888889,0
68,1, ,autonomous,0,1,0,3.1325246052,1,0,47.3565240339,20,0,20,47.3565240339,1,15.6347336082,4.06,3.91,121.5716786617, ,0, ,,0,0.15,0,2.8388888889,0
69,1, ,autonomous,0,1,0,3.1325246052,1,0,56.0654267719,15,0,15,56.0654267719,1,15.6765610792,3.85,5,124.7660636307, ,0, ,,0,0.44,0,2.8388888889,0
70,1, ,autonomous,0,1,0,3.1325246052,1,0,11.671942462,20,0,20,11.671942462,1,15.6357930949,5,3.57,128.9357642023, ,0, ,,0,-0.14,0,2.8388888889,0
71,2, ,autonomous,0,1,0,3.1325246052,1,0,-1.665510548,15,0,15,-1.665510548,1,15.6732235789,3.59,3.68,131.4060446781, ,0, ,,0,-0.65,0,2.8388888889,1
72,2, ,autonomous,0,1,0,3.1325246052,1,0,-6.2720756969,20,0,20,-6.2720756969,1,15.6363728208,3.75,3.69,133.1061654776, ,0, ,,0,0.085,0,2.8388888889,0
73,2, ,autonomous,0,1,0,3.1325246052,1,0,-11.1006942511,15,0,15,-11.1006942511,1,15.6723224025,3.58,3.76,134.5569041148, ,0, ,,0,-0.05,0,2.8388888889,0
74,2, ,autonomous,0,1,0,3.1325246052,1,0,-10.5888333319,20,0,20,-10.5888333319,1,15.6397868556,3.58,3.61,134.6547452332, ,0, ,,0,-0.075,0,2.8388888889,0
75,2, ,autonomous,0,1,0,3.1325246052,1,0,-11.330696279,15,0,15,-11.330696279,1,15.6676040711,3.62,3.54,135.9397515021, ,0, ,,0,-0.015,0,2.8388888889,0
76,2, ,autonomous,0,1,0,3.1325246052,1,0,-15.2845578288,20,0,20,-15.2845578288,1,15.645238411,3.55,3.71,137.1478728365, ,0, ,,0,0.05,0,2.8388888889,0
77,2, ,autonomous,0,1,0,3.1325246052,1,0,-11.8260737463,15,0,15,-11.8260737463,1,15.6656865192,5,3.75,138.2743362832, ,0, ,,0,0.745,0,2.8388888889,0
78,2, ,autonomous,0,1,0,3.1325246052,1,0,-12.7983550657,15,0,15,-12.7983550657,1,15.6521241652,5,3.58,139.3145723043, ,0, ,,0,-0.085,0,2.8388888889,0
79,2, ,autonomous,0,1,0,3.1325246052,1,0,-13.8169263653,15,0,15,-13.8169263653,1,15.6589894059,5,3.68,139.8405817368, ,0, ,,0,0.05,0,2.8388888889,0
80,2, ,autonomous,0,1,0,3.140764477,1,0,-14.4599987994,15,0,15,-14.4599987994,1,15.6496606276,5,3.73,139.7350623218, ,0, ,,0,0.025,0,2.8388888889,0
81,2, ,autonomous,0,1,0,3.1490043488,1,0,-12.7655482535,15,0,15,-12.7655482535,1,15.6634781951,5,3.81,134.8508549544, ,0, ,,0,0.04,0,2.8388888889,0
82,2, ,autonomous,0,1,0,3.1599908446,1,0,-10.3652263452,15,0,15,-10.3652263452,1,15.6553969803,3.42,3.53,126.9905772992, ,0, ,,0,-0.93,0,2.8388888889,0
83,2, ,autonomous,0,1,0,3.1682307164,1,0,-14.3592728718,15,0,15,-14.3592728718,1,15.6561023167,3.66,3.65,118.8410619637, ,0, ,,0,0.18,0,2.8388888889,0
84,2, ,autonomous,0,1,0,3.1599908446,1,0,-16.3649262171,15,0,15,-16.3649262171,1,15.6593653111,3.68,3.7,114.5055649705, ,0, ,,0,0.035,0,2.8388888889,0
85,2, ,autonomous,0,1,0,3.1599908446,1,0,-21.4662815823,15,0,15,-21.4662815823,1,15.6537671135,3.61,3.41,120.70006035, ,0, ,,0,-0.18,0,2.8388888889,0
86,2, ,autonomous,0,1,0,3.1682307164,1,0,-19.7498627423,15,0,15,-19.7498627423,1,15.6691365762,3.35,3.47,125.4421836975, ,0, ,,0,-0.1,0,2.8388888889,0
87,2, ,autonomous,0,1,0,3.1599908446,1,0,42.5059079896,15,0,15,42.5059079896,1,15.6488621033,3.55,3.62,128.6670097787, ,0, ,,0,0.175,0,2.8388888889,0
88,2, ,autonomous,0,1,0,3.1682307164,1,0,43.2323383831,15,0,15,43.2323383831,1,15.672978868,3.6,5,130.6642972874, ,0, ,,0,0.715,0,2.8388888889,0
89,2, ,autonomous,0,1,0,3.1682307164,1,0,46.1139180185,20,0,20,46.1139180185,1,15.6437914567,3.36,3.32,130.5721672368, ,0, ,,0,-0.96,0,2.8388888889,0
90,2, ,autonomous,0,1,0,3.1682307164,1,0,46.2917666819,15,0,15,46.2917666819,1,15.6746002549,4.06,5,130.5721672368, ,0, ,,0,1.19,0,2.8388888889,0
91,2, ,autonomous,0,1,0,3.1599908446,1,0,50.0556129741,20,0,20,50.0556129741,1,15.6387314512,5,5,129.5672454004, ,0, ,,0,0.47,0,2.8388888889,0
92,2, ,autonomous,0,1,0,3.1599908446,1,0,49.7834841916,15,0,15,49.7834841916,1,15.6761657252,3.87,3.64,131.4993556532, ,0, ,,0,-1.245,0,2.8388888889,0
93,2, ,autonomous,0,1,0,3.1599908446,1,0,49.482113455,20,0,20,49.482113455,1,15.6384474732,3.4,3.32,133.2019074513, ,0, ,,0,-0.395,0,2.8388888889,0
94,2, ,autonomous,0,1,0,3.1599908446,1,0,49.5645341285,15,0,15,49.5645341285,1,15.6742141524,3.22,3.57,134.3616478112, ,0, ,,0,0.035,0,2.8388888889,0
95,2, ,autonomous,0,1,0,3.1599908446,1,0,47.3457898933,20,0,20,48.582895167,1,15.6368592756,3.23,3.27,135.4426265034, ,0, ,,0,-0.145,0,2.8388888889,0
96,2, ,autonomous,0,1,0,3.1599908446,1,0,50.2510654923,15,0,15,50.2510654923,1,15.6733686237,3.25,3.48,136.440539213, ,0, ,,0,0.115,0,2.8388888889,0
97,2, ,autonomous,0,1,0,3.1599908446,1,0,48.5645781364,20,0,20,48.5645781364,1,15.6365032314,3.67,3.67,137.5553660348, ,0, ,,0,0.305,0,2.8388888889,0
98,2, ,autonomous,0,1,0,3.1599908446,1,0,47.5736070512,15,0,15,47.5736070512,1,15.6710749734,3.44,3.23,138.4811388689, ,0, ,,0,-0.335,0,2.8388888889,0
99,2, ,autonomous,0,1,0,3.1599908446,1,0,49.5904003607,20,0,20,49.5904003607,1,15.6398954016,3.21,3.67,139.3145723043, ,0, ,,0,0.105,0,2.8388888889,0
100,2, ,autonomous,0,1,0,3.1599908446,1,0,47.9723876491,15,0,15,47.9723876491,1,15.6695515071,3.66,3.66,140.2642578618, ,0, ,,0,0.22,0,2.8388888889,0
101,2, ,autonomous,0,1,0,3.1599908446,1,0,46.7014432374,20,0,20,46.7014432374,1,15.6424521179,3.79,3.68,141.1193587536, ,0, ,,0,0.075,0,2.8388888889,0
102,2, ,autonomous,0,1,0,2.7260242618,1,0,84.329711624,0,0,0,84.329711624,1,15.6658462148,4.08,4.01,141.2269800023, ,0,pedestrian detected,pedestrian detected,38.6472930908,0.31,0,2.8388888889,0
103,1, ,autonomous,0,1,0,2.0695811398,1,45.6888484955,90.0162073937,0,45.6888484955,0,90.0162073937,1,14.85817247,4.11,4.39,142.0938956462, ,0,pedestrian detected,,22.8622303009,0.205,0,2.8388888889,-1
104,1, ,autonomous,0,1,0,4.077363241,1,100,-6.8458629775,0,100,0,-6.8458629775,1,10.1616768556,4.37,5,139.105274872, ,0,pedestrian detected,,10.5811443329,0.435,0,2.8388888889,0
105,1, ,autonomous,0,1,0,4.077363241,1,100,-9.9413413625,0,100,0,-9.9413413625,1,3.1743094168,4.2,3.98,135.1460929265,pedestrian detected,4.5030021667,pedestrian detected,,3.5808062553,-0.595,0,2.8388888889,0
106,1, ,autonomous,0,1,0,0,1,100,-8.8999164911,0,100,0,-8.8999164911,1,0.010878348,3.83,4.15,135.5417604164, ,0,pedestrian detected,,2.7633285522,-0.1,0,2.8388888889,0
107,1, ,autonomous,0,1,0,0,1,100,-8.8829769471,0,100,0,-8.8829769471,1,0.0003628535,5,4.31,137.1478728365, ,0,pedestrian detected,,2.8042016029,0.665,0,2.8388888889,0
108,1, ,autonomous,0,1,0,4.077363241,1,0,-9.0335699563,20,0,20,-9.0335699563,1,0.351014701,3.08,3.68,138.171166441, ,0, ,,0,-1.275,0,2.8388888889,0
109,1, ,autonomous,0,1,0,4.077363241,1,0,-8.4269592288,20,0,20,-8.4269592288,1,2.0626771529,3.76,3.62,139.5245005023, ,0, ,,0,0.31,0,2.8388888889,0
110,2, ,autonomous,0,1,0,4.0856031128,1,0,-3.5646103266,20,0,20,-3.5646103266,1,3.7688894477,4.09,4.3,140.5837035371, ,0, ,,0,0.505,0,2.8388888889,1
111,2, ,autonomous,0,1,0,4.0856031128,1,0,-1.3057118051,20,0,20,-1.3057118051,1,4.6167418699,5,5,143.7483828307, ,0, ,,0,0.805,0,2.8388888889,0
112,2, ,autonomous,0,1,0,4.0856031128,1,0,-0.8522342294,20,0,20,-0.8522342294,1,5.1604505987,4.4,4.38,138.7925052047, ,0, ,,0,-0.61,0,2.8388888889,0
113,2, ,autonomous,0,1,0,3.4566262303,1,0,-0.6723896039,20,0,20,-0.6723896039,1,6.0462187583,5,5,129.2958547749, ,0, ,,0,0.61,0,2.8388888889,0
114,2, ,autonomous,0,1,0,3.4840924697,1,0,-0.5161937798,20,0,20,-0.5161937798,1,6.7250803997,5,5,126.8166484896, ,0, ,,0,0,0,2.8388888889,0
115,2, ,autonomous,0,1,0,3.4840924697,1,0,-0.3532999445,20,0,20,-0.3532999445,1,7.2627401447,5,5,124.5981708989, ,0, ,,0,0,0,2.8388888889,0
116,2, ,autonomous,0,1,0,2.2151522087,1,0,-0.2475196095,20,0,20,-0.2475196095,1,7.7058305329,5,5,124.0971929215, ,0, ,,0,0,0,2.8388888889,0
117,2, ,autonomous,0,1,0,2.3497367819,1,0,-0.1864937776,20,0,20,-0.1614651999,1,8.0536751514,3.86,3.67,118.0080245457, ,0, ,,0,-1.235,0,2.8388888889,0
118,2, ,autonomous,0,1,0,2.3497367819,1,0,-0.1138792678,20,0,20,-0.1138792678,1,8.3922941035,3.49,4.11,118.0080245457, ,0, ,,0,0.035,0,2.8388888889,0
119,2, ,autonomous,0,1,0,2.3497367819,1,0,-0.0809323062,20,0,20,-0.0809323062,1,8.7091689618,3.4,3.48,121.891760117, ,0, ,,0,-0.36,0,2.8388888889,0
120,2, ,autonomous,0,1,0,2.3497367819,1,0,-0.0497005058,20,0,20,-0.0497005058,1,9.0252257765,3.54,3.53,123.6002274244, ,0, ,,0,0.095,0,2.8388888889,0
121,2, ,autonomous,0,1,0,2.3497367819,1,0,-0.0003115586,20,0,20,-0.0003115586,1,9.4733829749,3.75,3.63,126.0398285858, ,0, ,,0,0.155,0,2.8388888889,0
122,2, ,autonomous,0,1,0,2.3497367819,1,0,-0.0016667197,20,0,20,-0.0016667197,1,9.8463526201,3.72,3.46,127.8674270516, ,0, ,,0,-0.1,0,2.8388888889,0
123,2, ,autonomous,0,1,0,2.3497367819,1,0,0.0021456722,20,0,20,0.0021456722,1,10.1695838706,5,3.79,129.2056437025, ,0, ,,0,0.805,0,2.8388888889,0
124,2, ,autonomous,0,1,0,2.3497367819,1,0,-0.0095278003,20,0,20,-0.0095278003,1,10.4473618049,3.45,3.4,130.4801670146, ,0, ,,0,-0.97,0,2.8388888889,0
125,2, ,autonomous,0,1,0,2.3497367819,1,0,-0.0073186605,20,0,20,-0.0073186605,1,10.6960802493,3.28,3.29,131.4993556532, ,0, ,,0,-0.14,0,2.8388888889,0
126,2, ,autonomous,0,1,0,2.3497367819,1,0,-0.0018562884,20,0,20,-0.0018562884,1,10.919708399,3.12,3.11,132.4398061081, ,0, ,,0,-0.17,0,2.8388888889,0
127,2, ,autonomous,0,1,0,2.3497367819,1,0,0.0121806702,20,0,20,0.0121806702,1,11.1289648478,3.38,3.34,133.3938051917, ,0, ,,0,0.245,0,2.8388888889,0
128,2, ,autonomous,0,1,0,2.3497367819,1,0,0.006181862,20,0,20,0.006181862,1,11.3256027188,5,3.7,134.2642320086, ,0, ,,0,0.99,0,2.8388888889,0
129,2, ,autonomous,0,1,0,2.3497367819,1,0,0.0052026414,20,0,20,0.0052026414,1,11.5304308776,3.36,3.01,135.1460929265, ,0, ,,0,-1.165,0,2.8388888889,0
130,2, ,autonomous,0,1,0,2.3497367819,1,0,-0.0189074986,20,0,20,-0.0189074986,1,11.7442358659,5,3.57,135.840034775, ,0, ,,0,1.1,0,2.8388888889,0
131,2, ,autonomous,0,1,0,2.3497367819,1,0,-0.0201580988,20,0,20,-0.0201580988,1,11.946770132,3.47,5,136.440539213, ,0, ,,0,-0.05,0,2.8388888889,0
132,3, ,autonomous,0,1,0,2.3579766537,1,0,0.0007237717,20,0,20,0.0007237717,1,12.1482260974,3.43,3.6,137.0463764938, ,0, ,,0,-0.72,0,2.8388888889,1
133,4, ,autonomous,0,1,0,2.8523689631,1,0,-50.2213297862,20,0,20,-50.2213297862,1,12.3487020797,3.65,3.85,136.8438338168, ,0, ,,0,0.235,0,2.8388888889,1
134,4, ,autonomous,0,1,0,2.8633554589,1,0,-41.9235376581,20,0,20,-41.9235376581,1,12.5381690913,3.47,3.68,134.4592050772, ,0, ,,0,-0.175,0,2.8388888889,0
135,4, ,autonomous,0,1,0,2.8633554589,1,0,-47.4431875126,20,0,20,-47.4431875126,1,12.7463042702,5,5,134.9491241802, ,0, ,,0,1.425,0,2.8388888889,0
136,4, ,autonomous,0,1,0,2.8633554589,1,0,-56.7442380032,20,0,20,-56.7442380032,1,13.0796522954,3.83,3.75,136.2397820163, ,0, ,,0,-1.21,0,2.8388888889,0
137,4, ,autonomous,0,1,0,2.8633554589,1,0,-52.7778531103,20,0,20,-52.7778531103,1,13.3138472045,5,3.91,137.2495196267, ,0, ,,0,0.665,0,2.8388888889,0
138,4, ,autonomous,0,1,0,2.8633554589,1,0,-54.0364420012,20,0,20,-54.0364420012,1,13.5290767242,4.33,4.04,137.8625785817, ,0, ,,0,-0.27,0,2.8388888889,0
139,4, ,autonomous,0,1,0,2.8633554589,1,0,-53.320299119,20,0,20,-53.320299119,1,13.740141592,5,4.06,138.4811388689, ,0, ,,0,0.345,0,2.8388888889,0
140,4, ,autonomous,0,1,0,2.8633554589,1,0,-118.5285795001,20,0,20,-118.5285795001,1,13.9212073573,5,5,139.2098449202, ,0, ,,0,0.47,0,2.8388888889,0
141,4, ,autonomous,0,1,0,2.8633554589,1,0,-12.1088362813,20,0,20,-12.1088362813,1,14.1089488678,5,4.2,139.7350623218, ,0, ,,0,-0.4,0,2.8388888889,0
142,4, ,autonomous,0,1,0,2.8633554589,1,0,99.9486622052,20,0,20,99.9486622052,1,14.2784555512,3.42,3.64,140.4770600961, ,0, ,,0,-1.07,0,2.8388888889,0
143,4, ,autonomous,0,1,0,2.8633554589,1,0,68.5889125912,20,0,20,68.5889125912,1,14.4302800949,4.08,3.99,141.1193587536, ,0, ,,0,0.505,0,2.8388888889,0
144,4, ,autonomous,0,1,0,2.8633554589,1,0,61.7610218829,20,0,20,61.7610218829,1,14.5888946321,4.25,4.11,141.8761704784, ,0, ,,0,0.145,0,2.8388888889,0
145,4, ,autonomous,0,1,0,2.8633554589,1,0,50.9221717649,20,0,20,50.9221717649,1,14.7327379192,5,5,142.4217392543, ,0, ,,0,0.82,0,2.8388888889,0
