TimeSignal_Sec,Trust_Human,Alarm_M2H,Mode_H2M,ManualBrake_H2M,ManualGear_H2M,ManualThrottle_H2M,ManualWheel_H2M,CurrentGear_Machine,CurrentBrake_Machine,CurrentWheel_Machine,CurrentThrottle_Machine,AutoBrake_Machine,AutoThrottle_Machine,AutoWheel_Machine,AutoGear_Machine,Speed_Machine,PupilLeft_Human,PupilRight_Human,GSR_Human,EventN_Machine,RangeN_Machine,EventW_Machine,EventAlert_Machine,RangeW_Machine,PupilChange_Human,Reliability_Machine,AverageTrust_Human,TrustChange_Human,ModeDelta_H2M
179,2, ,autonomous,0,1,0,-0.0590524147,1,0,84.7534065394,15,0,15,84.7534065394,1,15.6709716642,3.77,3.95,169.6986152593, ,0, ,,0,-0.215,1,2.8011049724,0,12
0,3, ,autonomous,49.9992370489,1,49.9992370489,0,1,0,0,20,0,20,0,1,0,4.65,5.02,157.5696457834, ,0, ,,0,0,0.8,3,0,12
1,3, ,autonomous,0,1,0,-0.7182421607,1,0,-4.250870464,20,0,20,-4.250870464,1,1.1006632961,3.53,5,141.9849495953, ,0, ,,0,-0.57,0.8,3,0,12
2,3, ,autonomous,0,1,0,-0.6193636988,1,0,-2.6401533144,20,0,20,-2.6401533144,1,3.0641576302,3.99,5,146.3614542474, ,0, ,,0,0.23,0.8,3,0,12
3,0, ,manual,0,1,0,-1.1302357519,1,0,2.2604715038,0,0,20,-5.6651512592,1,3.8076370234,5,5,134.0698235641, ,0, ,,0,0.505,0.8,3,-3,0
4,0, ,manual,0,1,0,-7.2057679103,1,0,14.4115358206,0,0,20,-24.8634926671,1,3.6803284393,4.84,5.11,132.9150938381, ,0, ,,0,-0.025,0.8,3,0,0
5,0, ,manual,0,1,0,-7.5024032959,1,0,15.0048065919,0,0,20,-56.9337986913,1,3.551429956,5,5,133.4899615549, ,0, ,,0,0.025,0.8,3,0,0
6,0,cyclist alarm,manual,0,1,0,-7.0986495766,1,0,14.1972991531,0,0,20,-95.2579730601,1,3.4248890293,4.48,4.86,136.8438338168, ,0,false alarm,false alarm,37.0949058533,-0.33,0.8,3,0,0
7,0,cyclist alarm,manual,0,1,0,-1.1412222477,1,0,2.2824444953,0,0,20,-127.5001890973,1,3.3024697463,4.84,5.15,139.5245005023, ,0,false alarm,,33.9015312195,0.325,0.8,3,0,0
8,0,cyclist alarm,manual,0,1,48.3726253147,-0.141451133,1,0,0.282902266,48.3726253147,0,20,-146.3441932407,1,3.3947172429,4.71,5.06,144.872946426, ,0,false alarm,,30.7792301178,-0.11,0.8,3,0,0
9,0,cyclist alarm,manual,0,1,46.3920042725,-4.3163195239,1,0,8.6326390478,46.3920042725,0,20,-167.1860775427,1,5.2324806642,4.62,4.8,148.9513822688, ,0,false alarm,,26.7008876801,-0.175,0.8,3,0,0
10,0,cyclist alarm,manual,0,1,32.6329442283,1.0615701534,1,0,-2.1231403067,32.6329442283,0,20,-219.8260893943,1,7.0747916497,4.58,4.93,140.5837035371, ,0,false alarm,,21.2278575897,0.045,0.8,3,0,0
11,0, ,manual,0,1,33.5408560311,3.6351567865,1,0,-7.2703135729,33.5408560311,0,20,3.8971407243,1,8.9618354794,4.37,4.6,134.5569041148, ,0, ,,0,-0.27,0.8,3,0,0
12,0, ,manual,0,1,4.7531853208,3.9784847791,1,0,-7.9569695583,4.7531853208,0,20,-7.0346722126,1,9.9814197448,4.51,4.73,134.0698235641, ,0, ,,0,0.135,0.8,3,0,0
13,0, ,manual,0,1,12.3277637903,0.7566948959,1,0,-1.5133897917,12.3277637903,0,20,-9.8002626431,1,9.9719650517,4.61,5.02,132.7245699724, ,0, ,,0,0.195,0.8,3,0,0
14,0, ,manual,0,1,34.6135652705,3.2396429389,1,0,-6.4792858778,34.6135652705,0,20,-16.9669520029,1,10.0201319967,4.28,4.45,135.0475367329, ,0, ,,0,-0.45,0.8,3,0,0
15,0, ,manual,0,1,29.4987411307,1.1796749828,1,0,-2.3593499657,29.4987411307,0,20,-6.0375327664,1,10.5186784845,5,5,140.2642578618, ,0, ,,0,0.635,0.8,3,0,0
16,0, ,manual,0,1,35.5214770733,0.4051270314,1,0,-0.8102540627,35.5214770733,0,20,-4.5318426613,1,11.3026915903,4.27,4.44,146.9421341876, ,0, ,,0,-0.645,0.8,3,0,0
17,0, ,manual,0,1,36.9237811856,0.1167315175,1,0,-0.233463035,36.9237811856,0,20,-6.8679853762,1,12.0187657304,4.09,4.21,149.3116731866, ,0, ,,0,-0.205,0.8,3,0,0
18,0, ,manual,0,1,37.7279316396,-0.2046234836,1,0,0.4092469673,37.7279316396,0,20,-11.5277853652,1,12.8015699325,4.17,4.35,146.3614542474, ,0, ,,0,0.11,0.8,3,0,0
19,0, ,manual,0,1,41.0727092393,0.8363469902,1,0,-1.6726939803,41.0727092393,0,20,-15.0047432971,1,13.6218733729,4.11,4.28,149.0712858889, ,0, ,,0,-0.065,0.8,3,0,0
20,0, ,manual,0,1,39.4003204395,0.8281071183,1,0,-1.6562142367,39.4003204395,0,20,-9.257203847,1,14.5138567605,4.36,4.76,151.6346212167, ,0, ,,0,0.365,0.8,3,0,0
21,0,obstacle alarm,manual,0,1,41.8966964218,-0.797894255,1,0,1.59578851,41.8966964218,0,20,-5.7928005165,1,15.3468011942,4.23,4.42,152.0080260238, ,0,obstacle detected,obstacle detected,36.6658630371,-0.235,0.8,3,0,0
22,0,obstacle alarm,manual,0,1,37.996490425,-1.1219958801,1,0,2.2439917601,37.996490425,0,15,-16.1252787909,1,16.2065310556,4.18,4.36,155.0628004342, ,0,obstacle detected,,20.9986114502,-0.055,0.8,3,0,0
23,0,obstacle alarm,manual,0,1,23.9841306172,-0.141451133,1,0,0.282902266,23.9841306172,0,15,-35.8151981177,1,16.9706498371,4.47,4.76,157.1684531481, ,0,obstacle detected,,6.7860918045,0.345,0.8,3,0,0
24,0, ,manual,0,1,0,4.3932249943,1,0,-8.7864499886,0,0,15,-38.23170257,1,17.5185608149,4.56,4.83,144.0839144718, ,0, ,,0,0.08,0.8,3,0,0
25,0, ,manual,73.4935530632,1,0,3.7175555047,1,73.4935530632,-7.4351110094,0,0,20,16.8402482222,1,15.0368600083,4.91,5.41,132.7245699724, ,0, ,,0,0.465,0.8,3,0,0
26,0, ,manual,34.3358510719,1,0,-0.421606775,1,34.3358510719,0.84321355,0,0,20,66.0973601747,1,11.7579170648,5,5,127.8674270516, ,0, ,,0,-0.16,0.8,3,0,0
27,0, ,manual,0,1,0,-1.8525978485,1,0,3.705195697,0,0,20,90.4047189273,1,11.2060625303,4.51,4.76,129.0255986788, ,0, ,,0,-0.365,0.8,3,0,0
28,0, ,manual,3.2120241093,1,0,-2.9320210575,1,3.2120241093,5.8640421149,0,0,20,89.8443765709,1,11.0296964374,4.74,4.94,127.4274937561, ,0, ,,0,0.205,0.8,3,0,0
29,0, ,manual,0,1,0,-13.9569695583,1,0,27.9139391165,0,0,20,58.7292395149,1,10.8734879076,4.36,4.46,137.9652879336, ,0, ,,0,-0.43,0.8,3,0,0
30,0, ,manual,0,1,0,-24.5864042115,1,0,49.172808423,0,0,20,-98.4522401592,1,10.739543352,4.48,4.53,140.9046075807, ,0, ,,0,0.095,0.8,3,0,0
31,0, ,manual,0,1,0,-26.4760814832,1,0,52.9521629664,0,0,20,52.1081958587,1,10.6063091415,4.36,4.44,142.7510991835, ,0, ,,0,-0.105,0.8,3,0,0
32,0, ,manual,0,1,0,-26.4650949874,1,0,52.9301899748,0,0,20,92.9298771992,1,10.4740252156,4.12,4.19,133.3938051917, ,0, ,,0,-0.245,0.8,3,0,0
33,0, ,manual,0,1,0,-18.1675440604,1,0,36.3350881209,0,0,20,45.3059260635,1,10.342233622,4.09,4.23,134.0698235641, ,0, ,,0,0.005,0.8,3,0,0
34,0, ,manual,0,1,0,-8.016021973,1,0,16.032043946,0,0,20,18.3358373042,1,10.2176904588,4.01,4.16,142.0938956462, ,0, ,,0,-0.075,0.8,3,0,0
35,0, ,manual,0,1,2.7298390173,-1.924010071,1,0,3.8480201419,2.7298390173,0,20,44.8261916211,1,10.0813519688,4.31,4.43,147.762870146, ,0, ,,0,0.285,0.8,3,0,0
36,0, ,manual,0,1,13.8963912413,-9.328908217,1,0,18.657816434,13.8963912413,0,20,87.7601246848,1,9.9576945136,4.66,4.84,152.3832744118, ,0, ,,0,0.38,0.8,3,0,0
37,0, ,manual,0,1,14.2259861143,-9.328908217,1,0,18.657816434,14.2259861143,0,20,65.0480718012,1,9.8214853845,4.43,4.47,154.416306362, ,0, ,,0,-0.3,0.8,3,0,0
38,0, ,manual,0,1,19.259937438,-9.142137789,1,0,18.2842755779,19.259937438,0,20,27.638790278,1,9.9092327192,4.5,4.86,149.4321578004, ,0, ,,0,0.23,0.8,3,0,0
39,0, ,manual,0,1,21.2405584802,-1.4653238727,1,0,2.9306477455,21.2405584802,0,20,-8.8099317617,1,10.1467269015,4.8,4.99,148.5928259384, ,0, ,,0,0.215,0.8,3,0,0
40,0, ,manual,0,1,37.337300679,5.0029755093,1,0,-10.0059510185,37.337300679,0,20,27.1690333974,1,10.1160016691,4.71,4.81,151.8833535844, ,0, ,,0,-0.135,0.8,3,0,0
41,0, ,manual,0,1,39.6475165942,9.468986038,1,0,-18.937972076,39.6475165942,0,20,172.7208713128,1,11.0079004947,4.45,4.72,154.1592156379, ,0, ,,0,-0.175,0.8,3,0,0
42,0, ,manual,0,1,36.1821927214,16.6678873884,1,0,-33.3357747768,36.1821927214,0,20,136.4140912385,1,12.1624054138,4.33,4.63,149.7947811498, ,0, ,,0,-0.105,0.8,3,0,0
43,0, ,manual,0,1,35.6862745098,21.4552529183,1,0,-42.9105058366,35.6862745098,0,20,976.1166845898,1,13.3299099352,4.33,4.77,142.3122900894, ,0, ,,0,0.07,0.8,3,0,0
44,0, ,manual,0,1,8.6152437629,24.7759212634,1,0,-49.5518425269,8.6152437629,0,20,-17.4334350359,1,14.081703014,5,5,145.6706677543, ,0, ,,0,0.45,0.8,3,0,0
45,0, ,manual,0,1,0,26.5941863127,1,0,-53.1883726253,0,0,20,-11.4152046064,1,13.983560527,4.45,4.73,132.5345915284, ,0, ,,0,-0.41,0.8,3,0,0
46,0, ,manual,0,1,5.0614175631,13.7976653696,1,0,-27.5953307393,5.0614175631,0,20,85.8892442009,1,13.8180603498,4.41,4.74,133.4899615549, ,0, ,,0,-0.015,0.8,3,0,0
47,0, ,manual,0,1,7.7851529717,6.2279697871,1,0,-12.4559395743,7.7851529717,0,20,119.0070398071,1,13.6604616989,4.58,5,128.4884617361, ,0, ,,0,0.215,0.8,3,0,0
48,0, ,manual,0,1,24.7882810712,4.7887388418,1,0,-9.5774776837,24.7882810712,0,20,88.8766978653,1,13.5153716111,4.42,4.68,134.3616478112, ,0, ,,0,-0.24,0.8,3,0,0
49,0, ,manual,0,1,27.264820325,8.2796978714,1,0,-16.5593957427,27.264820325,0,20,58.8510415601,1,13.6888125123,4.47,4.84,141.6591115141, ,0, ,,0,0.105,0.8,3,0,0
50,0, ,manual,0,1,27.1000228885,5.3545433738,1,0,-10.7090867475,27.1000228885,0,20,61.7393462775,1,13.9925615813,4.35,4.57,147.0588235294, ,0, ,,0,-0.195,0.8,3,0,0
51,0, ,manual,0,1,27.9255359731,7.0464637217,1,0,-14.0050354772,28.0079346914,0,20,56.7911224137,1,14.2825301249,4.01,4.11,149.5528370173, ,0, ,,0,-0.4,0.8,3,0,0
52,0,truck alarm,manual,0,1,29.0028229191,4.7969787137,1,0,-9.5939574273,29.0028229191,0,20,69.5309779129,1,14.5819907218,4.22,4.39,150.8932882665, ,0,truck detected,truck detected,28.5796699524,0.245,0.8,3,0,0
53,0, ,manual,0,1,18.7869077592,3.2588693065,1,0,-6.517738613,18.7869077592,0,20,81.6586170092,1,14.9253072402,5,5,151.6346212167, ,0, ,,0,0.695,0.8,3,0,0
54,0, ,manual,0,1,19.9191271839,0.4051270314,1,0,-0.8102540627,20.6408789197,0,20,75.3183337251,1,15.069626062,4.16,4.37,151.3867021921, ,0, ,,0,-0.735,0.8,3,0,0
55,0, ,manual,0,1,37.0061799039,2.2865644312,1,0,-4.5731288624,37.0061799039,0,20,61.7082519121,1,15.1684043148,4.38,4.55,145.3277139951, ,0, ,,0,0.2,0.8,3,0,0
56,0, ,manual,0,1,20.6622415503,0.7924010071,1,0,-1.5848020142,20.6622415503,0,20,67.115942143,1,15.6225519965,4.28,4.49,146.825629882, ,0, ,,0,-0.08,0.8,3,0,0
57,0, ,manual,0,1,20.2502479591,-6,1,0,12,20.2502479591,0,15,70.4323028683,1,15.8850120139,4.37,4.59,151.2630464378, ,0, ,,0,0.095,0.8,3,0,0
58,0, ,manual,0,1,16.2066071565,-11.4273289082,1,0,22.8546578164,16.2066071565,0,15,35.6237504877,1,15.9487634734,4.2,4.23,151.8833535844, ,0, ,,0,-0.265,0.8,3,0,0
59,0, ,manual,0,1,16.4538033112,-15.4154268711,1,0,30.8308537423,16.4538033112,0,15,0.8263502059,1,15.9517582638,4.14,4.26,156.7692983006, ,0, ,,0,-0.015,0.8,3,0,0
60,0, ,manual,0,1,15.712214847,-8.9333943694,1,0,17.8667887388,15.712214847,0,15,63.8666044551,1,15.9301527797,4.13,4.3,155.1927493947, ,0, ,,0,0.015,0.8,3,0,0
61,0, ,manual,0,1,17.7737087053,-4.2449073014,1,0,8.4898146029,17.7737087053,0,15,72.7012321199,1,15.8894240088,4.2,4.16,183.4862385321, ,0, ,,0,-0.035,0.8,3,0,0
62,0, ,manual,0,1,33.7056534676,-4.1652552071,1,0,8.3305104143,33.7056534676,0,15,98.8441301659,1,15.9723730917,4.32,4.32,149.5528370173, ,0, ,,0,0.14,0.8,3,0,0
63,0, ,manual,0,1,35.8510719463,-7.1151293202,1,0,14.2302586404,35.8510719463,0,15,119.4872653783,1,16.3468887346,4.52,4.39,144.872946426, ,0, ,,0,0.135,0.8,3,0,0
64,0, ,manual,0,1,33.2326237888,-8.5571068894,1,0,17.1142137789,33.2326237888,0,15,114.37040109,1,16.8134007842,4.45,4.52,149.5528370173, ,0, ,,0,0.03,0.8,3,0,0
65,0, ,manual,0,1,27.594415198,-8.0984206912,1,0,16.1968413825,27.594415198,0,15,91.1061196727,1,17.2835621668,5,5,142.7510991835, ,0, ,,0,0.515,0.8,3,0,0
66,0, ,manual,0,1,20.7675288014,-7.170061799,1,0,14.3401235981,20.7675288014,0,15,79.2524569461,1,17.6103056014,4.38,4.61,143.8600529405, ,0, ,,0,-0.505,0.8,3,0,0
67,0, ,manual,0,1,8.7800411994,-12.1304646372,1,0,24.2609292744,8.7800411994,0,15,71.031467817,1,17.7329979471,4.44,4.68,142.6411434114, ,0, ,,0,0.065,0.8,3,0,0
68,0, ,manual,0,1,0,-14.4431219959,1,0,28.8862439918,0,0,15,33.7042976886,1,17.6285397739,4.47,4.76,136.0396147358, ,0, ,,0,0.055,0.8,3,0,0
69,0, ,manual,0,1,0,-15.93728542,1,0,31.87457084,0,0,15,-3.2446289047,1,17.4430425108,4.39,4.57,136.9450302649, ,0, ,,0,-0.135,0.8,3,0,0
70,0, ,manual,0,1,0,-19.2222476539,1,0,38.4444953079,0,0,15,-32.3663737699,1,17.2586448935,4.47,4.6,139.5245005023, ,0, ,,0,0.055,0.8,3,0,0
71,0, ,manual,32.4361028458,1,0,-19.2936598764,1,32.4361028458,38.5873197528,0,0,15,6.2367044789,1,16.9991468245,4.37,4.37,130.3882963465, ,0, ,,0,-0.165,0.8,3,0,0
72,0, ,manual,21.0421911955,1,0,-5.7830167086,1,21.0421911955,11.5660334173,0,0,20,46.2760568587,1,14.4079126744,5,5,130.2965549591, ,0, ,,0,0.63,0.8,3,0,0
73,0, ,manual,0,1,5.3925383383,1.9542229343,1,0,-3.9084458686,5.3925383383,0,20,41.6527389062,1,13.873614763,4.27,4.35,134.0698235641, ,0, ,,0,-0.69,0.8,3,0,0
74,0, ,manual,0,1,37.8316929885,1.9075303273,1,0,-3.8150606546,37.8316929885,0,20,74.5848847898,1,13.7187312154,5,5,139.3145723043, ,0, ,,0,0.69,0.8,3,0,0
75,0, ,manual,0,1,0,-0.8171206226,1,0,1.6342412451,0,0,20,96.0150899318,1,14.0169466404,4.29,4.22,145.7853456571, ,0, ,,0,-0.745,0.8,3,0,0
76,0, ,manual,0,1,18.3733882658,-3.4264133669,1,0,6.8528267338,18.3733882658,0,20,89.5797706908,1,14.0937128549,4.43,4.5,149.7947811498, ,0, ,,0,0.21,0.8,3,0,0
77,0, ,manual,0,1,28.1727321279,2.5557335775,1,0,-5.111467155,28.1727321279,0,20,52.5972936996,1,14.1214172385,4.11,4.21,152.1329033043, ,0, ,,0,-0.305,0.8,3,0,0
78,0, ,manual,0,1,31.5602349889,3.8521400778,1,0,-7.7042801556,31.5602349889,0,20,56.6475238824,1,14.2531693797,4.24,5,155.0628004342, ,0, ,,0,0.46,0.8,3,0,0
79,0, ,manual,0,1,31.3130388342,1.0450904097,1,0,-2.0901808194,31.3130388342,0,20,68.0169870096,1,14.7867800633,4.24,4.2,156.6366968453, ,0, ,,0,-0.4,0.8,3,0,0
80,0, ,manual,0,1,37.996490425,2.3662165255,1,0,-4.732433051,37.996490425,0,20,44.3725001881,1,15.3751584862,4.37,4.38,159.332079921, ,0, ,,0,0.155,0.8,3,0,0
81,0, ,manual,0,1,36.5117875944,5.6621652552,1,0,-11.3243305104,36.5117875944,0,15,24.6837843512,1,16.1733110123,3.94,3.93,160.2975121826, ,0, ,,0,-0.44,0.8,3,0,0
82,0, ,manual,0,1,29.8283360037,8.0105287251,1,0,-16.0210574502,29.8283360037,0,15,26.233243003,1,17.0121364262,4.12,4.28,161.6971735334, ,0, ,,0,0.265,0.8,3,0,0
83,0, ,manual,0,1,26.5217059586,8.0022888533,1,0,-16.0045777066,26.5217059586,0,15,42.2580708451,1,17.4263434342,4.4,4.34,164.8641519388, ,0, ,,0,0.17,0.8,3,0,0
84,0, ,manual,0,1,22.2308690013,5.62371252,1,0,-11.2474250401,22.2308690013,0,15,70.2985983956,1,17.6655862577,4.28,4.58,159.8823266076, ,0, ,,0,0.06,0.8,3,0,0
85,0, ,manual,0,1,16.8673228046,5.2831311513,1,0,-10.5662623026,16.8673228046,0,15,56.2341552402,1,17.7990711169,4.57,4.58,157.1684531481, ,0, ,,0,0.145,0.8,3,0,0
86,0, ,manual,0,1,0,9.9441519799,1,0,-19.8883039597,0,0,15,35.0310811865,1,17.8147603235,4.59,5,150.0375093773, ,0, ,,0,0.22,0.8,3,0,0
87,0, ,manual,3.6499580377,1,0,9.9798580911,1,3.6499580377,-19.9597161822,0,0,15,57.6940456521,1,17.5504309618,4.78,4.82,144.4210161463, ,0, ,,0,0.005,0.8,3,0,0
88,0, ,manual,61.5152208743,1,0,7.4337376974,1,61.5152208743,-14.8674753948,0,0,20,69.5635966909,1,13.8880469773,4.56,5,142.8612246064, ,0, ,,0,-0.02,0.8,3,0,0
89,0, ,manual,0,1,0,1.4927901122,1,0,-2.9855802243,0,0,20,67.4354929766,1,11.1126378248,4.57,4.69,139.105274872, ,0, ,,0,-0.15,0.8,3,0,0
90,0, ,manual,0,1,6.6514076448,-10.312199588,1,0,20.624399176,6.6514076448,0,20,15.1555924377,1,10.9766446288,4.65,4.78,138.6885609675, ,0, ,,0,0.085,0.8,3,0,0
91,0, ,manual,0,1,1.5960936904,-13.1989013504,1,0,26.3978027008,1.5960936904,0,20,46.4094475033,1,10.84171256,4.44,4.53,141.3347655256, ,0, ,,0,-0.23,0.8,3,0,0
92,0, ,manual,0,1,8.3680476081,-15.8274204623,1,0,31.6548409247,8.3680476081,0,20,88.405204642,1,10.7076769368,4.38,5,145.7853456571, ,0, ,,0,0.205,0.8,3,0,0
93,0, ,manual,0,1,13.7315938048,-20.3099107347,1,0,40.6198214694,13.7315938048,0,20,111.9364958849,1,10.5750121689,4.45,4.19,149.9160470137, ,0, ,,0,-0.37,0.8,3,0,0
94,0, ,manual,0,1,16.371404593,-20.2742046235,1,0,40.548409247,16.371404593,0,20,114.350686213,1,10.4501460023,4.46,4.4,154.0309910354, ,0, ,,0,0.11,0.8,3,0,0
95,0, ,manual,0,1,20.2502479591,-21.3179217212,1,0,42.6358434424,20.2502479591,0,20,107.268806672,1,10.3705903116,5,5,156.6366968453, ,0, ,,0,0.57,0.8,3,0,0
96,0, ,manual,0,1,19.9191271839,-20.4087891966,1,0,40.8175783932,19.9191271839,0,20,88.5081077026,1,10.5851461342,5,4.17,157.0351758794, ,0, ,,0,-0.415,0.8,3,0,0
97,0, ,manual,0,1,20.5798428321,-21.7683680476,1,0,43.5367360952,20.5798428321,0,20,79.9854083612,1,10.804835085,4.1,4.15,160.2975121826, ,0, ,,0,-0.46,0.8,3,0,0
98,0, ,manual,0,1,21.3229571984,-20.7960631724,1,0,41.5921263447,21.3229571984,0,20,53.3151435777,1,11.0281883842,4.3,4.18,160.9943008018, ,0, ,,0,0.115,0.8,3,0,0
99,0, ,manual,0,1,21.6525520714,-17.5742732891,1,0,35.1485465782,21.6525520714,0,20,43.2492519071,1,11.2962867472,5,5,163.4093731616, ,0, ,,0,0.76,0.8,3,0,0
100,0, ,manual,0,1,21.4877546349,-19.0684367132,1,0,38.1368734264,21.4877546349,0,20,58.3771652217,1,11.5349374962,4.35,4.28,165.4533421575, ,0, ,,0,-0.685,0.8,3,0,0
101,0, ,manual,0,1,18.1872281987,-20.7795834287,1,0,41.5591668574,18.1872281987,0,20,71.6215354999,1,11.7861972059,5,4.52,166.3450662053, ,0, ,,0,0.445,0.8,3,0,0
102,0, ,manual,0,1,20.5798428321,-20.9388876173,1,0,41.8777752346,20.5798428321,0,20,72.703208365,1,11.9525827571,4.08,4.19,167.700821734, ,0, ,,0,-0.625,0.8,3,0,0
103,0, ,manual,0,1,17.7737087053,-21.2108033875,1,0,42.421606775,17.7737087053,0,20,78.2760781274,1,12.1174047823,3.9,3.99,167.5490918839, ,0, ,,0,-0.19,0.8,3,0,0
104,0, ,manual,0,1,12.9060807202,-23.0180819409,1,0,46.0361638819,12.9060807202,0,20,66.9263463776,1,12.2208573379,3.86,5,169.3881699302, ,0, ,,0,0.485,0.8,3,0,0
105,0, ,manual,0,1,10.7606622416,-21.002059968,1,0,42.0041199359,10.7606622416,0,20,51.4042378815,1,12.3375741305,3.98,4.28,170.7941929974, ,0, ,,0,-0.3,0.8,3,0,0
106,0, ,manual,0,1,11.7509727626,-21.0405127031,1,0,42.0810254063,11.7509727626,0,20,46.2854576456,1,12.3288806838,5,4.47,156.7692983006, ,0, ,,0,0.605,0.8,3,0,0
107,0, ,manual,0,1,11.3160906386,-22.2627603571,1,0,44.5255207141,11.3160906386,0,20,35.8462370399,1,12.3701430115,3.92,4.31,149.1913827057, ,0, ,,0,-0.62,0.8,3,0,0
108,0, ,manual,0,1,0,-22.3726253147,1,0,44.7452506294,0,0,20,24.8458287014,1,12.3575412109,4.39,4.79,153.9029795617, ,0, ,,0,0.475,0.8,3,0,0
109,0, ,manual,24.5471885252,1,0,-28.0856031128,1,24.5471885252,56.1712062257,0,0,20,-15.3240312609,1,11.1480631323,4.28,5,148.9513822688, ,0, ,,0,0.05,0.8,3,0,0
110,0,pedestrian alarm,manual,5.5481803616,1,0,-28.1844815747,1,5.5481803616,56.3689631495,0,0,0,-97.5808915504,1,10.3467760123,4.01,5,137.7600220416, ,0,pedestrian detected,pedestrian detected,39.1655273438,-0.135,0.8,3,0,0
111,0,pedestrian alarm,manual,0,1,0,-26.7891966125,1,0,53.578393225,0,15.2302074432,0,-56.1657267578,1,10.1425585498,4.03,5,140.7974769092, ,0,pedestrian detected,,28.9539585114,0.01,0.8,3,0,0
112,0,pedestrian alarm,manual,0,1,16.6186007477,-11.814602884,1,0,23.6292057679,16.6186007477,62.7969741821,0,40.0683141184,1,10.0124867206,4.15,5,145.9002042603, ,0,pedestrian detected,,19.4406051636,0.06,0.8,3,0,0
113,0, ,manual,0,1,35.4390783551,-1.0862897688,1,0,2.1725795377,35.4390783551,0,20,75.9817605192,1,9.9399109982,5,5,149.0712858889, ,0, ,,0,0.425,0.8,3,0,0
114,0, ,manual,0,1,37.1938658732,-1.078049897,1,0,2.156099794,37.1938658732,0,20,77.5736692573,1,10.4623916715,5,4.09,149.6737113093, ,0, ,,0,-0.455,0.8,3,0,0
115,0, ,manual,0,1,66.6346227207,-1.8883039597,1,0,3.7766079194,66.6346227207,0,20,99.1931135043,1,11.2911271209,4.05,4.21,153.2661006039, ,0, ,,0,-0.415,0.8,3,0,0
116,0, ,manual,0,1,61.9317921721,-3.3989471275,1,0,6.797894255,61.9317921721,0,20,103.6155724067,1,12.5734618821,5,4.19,156.6366968453, ,0, ,,0,0.465,0.8,3,0,0
117,0, ,manual,0,1,68.5328450446,-3.3824673838,1,0,6.7649347677,68.5328450446,0,20,87.4718435641,1,14.8255162202,4.03,4.22,158.7856076725, ,0, ,,0,-0.47,0.8,3,0,0
118,0, ,manual,0,1,51.3694972152,-0.5369649805,1,0,1.0739299611,51.3694972152,0,15,57.8477955429,1,16.9347507675,5,4.22,159.332079921, ,0, ,,0,0.485,0.8,3,0,0
119,0, ,manual,0,1,28.6671244373,-0.2952620737,1,0,0.5905241474,28.6671244373,0,15,40.3707496173,1,18.1630068077,4.21,4.2,155.9770401797, ,0, ,,0,-0.405,0.8,3,0,0
120,0, ,manual,0,1,0,0.0892652781,1,0,-0.1785305562,0,0,15,20.7243941676,1,18.9250610173,4.46,4.84,155.1927493947, ,0, ,,0,0.445,0.8,3,0,0
121,0, ,manual,37.111467155,1,0,0.2156099794,1,37.111467155,-0.4312199588,0,0,15,3.263514896,1,18.128296003,4.27,4.65,156.7692983006, ,0, ,,0,-0.19,0.8,3,0,0
122,0, ,manual,30.9758144503,1,0,4.266880293,1,30.9758144503,-8.5337605859,0,0,20,0.2516208444,1,15.4914390474,3.9,4.15,137.7600220416, ,0, ,,0,-0.435,0.8,3,0,0
123,0, ,manual,14.3221179522,1,0,-0.5809109636,1,14.3221179522,1.2716868849,0,0,20,31.77285981,1,13.999183686,5,5,137.9652879336, ,0, ,,0,0.975,0.8,3,0,0
124,0, ,manual,5.8411535821,1,0,-1.7784390021,1,5.8411535821,3.5568780041,0,0,20,29.7526939171,1,13.4563588844,3.74,5,145.099973882, ,0, ,,0,-0.63,0.8,3,0,0
125,0, ,manual,6.4255741207,1,0,-2.1931792172,1,6.4255741207,4.3863584344,0,0,20,8.0661980748,1,12.6458125651,4.19,5,150.1591687188, ,0, ,,0,0.225,0.8,3,0,0
126,0, ,manual,0,1,0,0.468299382,1,0,-0.936598764,0,0,20,-14.6235984644,1,12.4300874837,5,5,153.3930543625, ,0, ,,0,0.405,0.8,3,0,0
127,0, ,manual,0,1,28.9158464942,7.6946669718,1,0,-15.3893339437,28.9158464942,0,20,-6.5642468693,1,12.2927693808,4.09,5,153.5202186128, ,0, ,,0,-0.455,0.8,3,0,0
128,0, ,manual,0,1,17.2182803082,9.0899519341,1,0,-18.1799038682,17.2182803082,0,20,77.5200520684,1,12.3976371318,4.15,5,155.845775021, ,0, ,,0,0.03,0.8,3,0,0
129,0, ,manual,0,1,19.5071335927,13.687800412,1,0,-27.375600824,19.5071335927,0,20,102.6465758595,1,12.8046169642,3.95,5,155.845775021, ,0, ,,0,-0.1,0.8,3,0,0
130,0, ,manual,0,1,0,21.842526894,1,0,-43.6850537881,0,0,20,24.3705608147,1,13.0536413583,4.08,5,156.3721657545, ,0, ,,0,0.065,0.8,3,0,0
131,0, ,manual,10.9620813306,1,0,29.1677729458,1,10.9620813306,-58.3355458915,0,0,20,-17.0916822363,1,12.9794853851,4.36,5,157.9728918518, ,0, ,,0,0.14,0.8,3,0,0
