TimeSignal_Sec,Trust_Human,Alarm_M2H,Mode_H2M,ManualBrake_H2M,ManualGear_H2M,ManualThrottle_H2M,ManualWheel_H2M,CurrentGear_Machine,CurrentBrake_Machine,CurrentWheel_Machine,CurrentThrottle_Machine,AutoBrake_Machine,AutoThrottle_Machine,AutoWheel_Machine,AutoGear_Machine,Speed_Machine,PupilLeft_Human,PupilRight_Human,GSR_Human,EventN_Machine,RangeN_Machine,EventW_Machine,EventAlert_Machine,RangeW_Machine,PupilChange_Human,Reliability_Machine,AverageTrust_Human,TrustChange_Human
43,0, ,manual,0,1,24.0451667048,6.6784161135,1,0,-13.3568322271,24.0451667048,0,15,5.4465838823,1,15.9526917811,3.51,3.59,214.5186202162, ,0, ,,0,0.16,0.8,3,0
44,0, ,manual,0,1,60.8590829328,4.5085831998,1,0,-9.0171663996,60.8590829328,0,15,29.2007332756,1,16.0162623755,3.4,3.49,202.3308514082, ,0, ,,0,-0.105,0.8,3,0
45,0, ,manual,0,1,24.8706797894,-1.0505836576,1,0,2.1011673152,24.8706797894,0,15,56.1104194369,1,17.135331812,3.8,3.84,201.2315370065, ,0, ,,0,0.375,0.8,3,0
46,0, ,manual,92.0546272984,1,0,-0.9242389563,1,92.0546272984,1.8484779126,0,0,20,32.1306752293,1,15.2353528407,3.73,3.93,206.3898291092, ,0, ,,0,0.01,0.8,3,0
47,0, ,manual,79.4827191577,1,0,-0.1963836118,1,79.4827191577,0.3927672236,0,0,20,15.7534050822,1,8.8824023167,3.41,3.4,206.8509018699, ,0, ,,0,-0.425,0.8,3,0
48,0, ,manual,34.9202716106,1,0,-0.185397116,1,34.9202716106,0.3707942321,0,0,20,8.4729619994,1,4.5305538124,3.72,3.66,205.473822635, ,0, ,,0,0.285,0.8,3,0
49,0,pedestrian alarm,manual,14.175631342,1,0,-0.1963836118,1,14.175631342,0.3927672236,0,41.311870575,0,5.5731312048,1,2.5929684912,3.57,3.64,205.473822635, ,0,pedestrian detected,pedestrian detected,39.5627098083,-0.085,0.8,3,0
50,0,pedestrian alarm,manual,0,1,0.4409857328,-0.1496910048,1,0,0.2993820096,0.4409857328,48.5953140259,0,3.9294675984,1,2.2584744228,3.77,3.84,205.7020611347, ,0,pedestrian detected,,37.1348953247,0.2,0.8,3,0
51,0,pedestrian alarm,manual,0,1,29.0852216373,0.9187457084,1,0,-1.8374914168,29.0852216373,55.4027748108,0,3.9049486426,1,2.3453151217,3.45,3.41,202.5521571805, ,0,pedestrian detected,,34.8657417297,-0.375,0.8,3,0
52,0,pedestrian alarm,manual,0,1,56.0723277638,0.9269855802,1,0,-1.8539711604,56.0723277638,64.5338554382,0,7.5835420206,1,4.0546366084,3.63,3.67,204.792135982, ,0,pedestrian detected,,31.8220481873,0.22,0.8,3,0
53,0,pedestrian alarm,manual,0,1,68.9448386358,0.9187457084,1,0,-1.8374914168,68.9448386358,81.2933044434,0,16.9660946992,1,7.2688367844,3.65,3.7,199.2825827023, ,0,pedestrian detected,,26.2355651855,0.025,0.8,3,0
54,0,pedestrian alarm,manual,0,1,47.321278706,-7.4309910735,1,0,14.8619821469,47.321278706,100,0,30.4322601678,1,10.6717975644,3.37,3.39,194.0617116243, ,0,pedestrian detected,,17.5489730835,-0.295,0.8,3,0
55,0, ,manual,0,1,33.1288624399,-10.5539024949,1,0,21.1078049897,33.1288624399,0,20,4.1569711825,1,12.5833123188,3.4,3.34,190.6650396583, ,0, ,,0,-0.01,0.8,3,0
56,0, ,manual,0,1,25.6977187762,-12.8665598535,1,0,25.733119707,25.6977187762,0,20,36.8872795506,1,13.7029813991,3.61,3.61,184.5835794448, ,0, ,,0,0.24,0.8,3,0
57,0, ,manual,0,1,30.3227283131,-13.9734493019,1,0,27.9468986038,30.3227283131,0,20,90.9828630528,1,14.094347257,3.25,3.28,193.4535324615, ,0, ,,0,-0.345,0.8,3,0
58,0, ,manual,0,1,31.8913557641,-10.0155642023,1,0,20.0311284047,31.8913557641,0,20,35.4132448374,1,14.3357039377,3.58,3.58,201.2315370065, ,0, ,,0,0.315,0.8,3,0
59,0, ,manual,0,1,35.5214770733,-7.6644541085,1,0,15.328908217,35.5214770733,0,20,-35.6904771377,1,15.0144608809,3.55,3.64,206.8509018699, ,0, ,,0,0.015,0.8,3,0
60,0, ,manual,0,1,58.2177462425,-7.6562142367,1,0,15.3124284733,58.2177462425,0,15,-108.6367279083,1,15.8013780217,3.49,3.59,195.083886071, ,0, ,,0,-0.055,0.8,3,0
61,0, ,manual,0,1,43.6911573968,-1.1302357519,1,0,2.2604715038,43.6911573968,0,15,-176.8148970679,1,16.9494313982,3.25,3.34,200.3606491685, ,0, ,,0,-0.245,0.8,3,0
62,0, ,manual,0,1,35.768673228,-3.0391393912,1,0,6.0782787823,35.768673228,0,15,73.8365544752,1,17.8719352952,3.48,3.57,192.0491645861, ,0, ,,0,0.23,0.8,3,0
63,0, ,manual,0,1,33.9543755245,-4.9123369192,1,0,9.8246738384,33.9543755245,0,15,88.9682817271,1,18.7286078476,3.39,3.51,192.448327624, ,0, ,,0,-0.075,0.8,3,0
64,0, ,manual,0,1,16.6186007477,-9.3041886015,1,0,18.608377203,16.6186007477,0,15,128.9639935287,1,19.330104878,3.32,3.33,196.7419532541, ,0, ,,0,-0.125,0.8,3,0
65,0, ,manual,0,1,0,-13.9102769512,1,0,27.8205539025,0,0,15,152.558357052,1,19.1354409914,3.64,3.81,199.4972668874, ,0, ,,0,0.4,0.8,3,0
66,0, ,manual,0,1,0,-23.298237583,1,0,46.5964751659,0,0,15,-80.816897306,1,18.9337034101,3.74,3.83,233.3068918856, ,0, ,,0,0.06,0.8,3,0
67,0, ,manual,0,1,0,-23.1636530098,1,0,46.3273060197,0,0,15,-99.1671581681,1,18.7339056514,3.68,3.73,222.1876596974, ,0, ,,0,-0.08,0.8,3,0
68,0, ,manual,0,1,13.8139925231,-21.3014419776,1,0,42.6028839551,13.8139925231,0,15,-22.989820986,1,18.5362019396,3.42,3.45,203.66598778, ,0, ,,0,-0.27,0.8,3,0
69,0, ,manual,0,1,31.1482413977,-11.43556878,1,0,22.8711375601,31.1482413977,0,15,-57.4043917312,1,18.3437888588,3.33,3.34,203.8902255026, ,0, ,,0,-0.1,0.8,3,0
70,0, ,manual,0,1,36.5941863127,0.935225452,1,0,-1.8704509041,36.5941863127,0,15,-163.436663355,1,18.2995374134,3.41,3.41,191.8502033612, ,0, ,,0,0.075,0.8,3,0
71,0, ,manual,0,1,45.3406576638,5.4616617075,1,0,-10.923323415,45.3406576638,0,15,53.0681679497,1,18.8079736369,3.72,3.63,178.7054576647, ,0, ,,0,0.265,0.8,3,0
72,0, ,manual,0,1,32.6329442283,5.4451819638,1,0,-10.8903639277,32.6329442283,0,15,59.6331696388,1,19.2932801001,3,3.07,182.7618977995, ,0, ,,0,-0.64,0.8,3,0
73,0, ,manual,0,1,26.7704280156,4.7969787137,1,0,-9.5939574273,26.7704280156,0,15,71.2121941334,1,19.6641068928,3.28,3.28,188.3381045653, ,0, ,,0,0.245,0.8,3,0
74,0, ,manual,0,1,27.5120164797,3.0858319982,1,0,-6.1716639963,27.5120164797,0,15,90.5258184152,1,20.228779491,3.31,3.37,192.448327624, ,0, ,,0,0.06,0.8,3,0
75,0, ,manual,0,1,21.4053559167,4.6706340124,1,0,-9.3412680247,21.4053559167,0,15,84.2491635163,1,20.5334716787,3.44,3.39,195.2896144983, ,0, ,,0,0.075,0.8,3,0
76,0, ,manual,0,1,0,5.7857633326,1,0,-11.5715266651,0,0,15,66.3953066561,1,20.5132070238,3.52,3.42,197.3710180397, ,0, ,,0,0.055,0.8,3,0
77,0, ,manual,0,1,9.1096360723,8.485694667,1,0,-16.9713893339,9.1096360723,0,15,40.3935789652,1,20.297771133,3.49,3.42,199.0683600749, ,0, ,,0,-0.015,0.8,3,0
78,0, ,manual,0,1,13.6491950866,9.935912108,1,0,-19.8718242161,13.6491950866,0,15,41.5749408113,1,20.084908363,3.8,3.76,200.7951487892, ,0, ,,0,0.325,0.8,3,0
79,0, ,manual,0,1,2.421606775,9.1091783017,1,0,-18.2183566033,2.421606775,0,15,55.2778513766,1,19.8767278165,3.61,3.64,209.661187521, ,0, ,,0,-0.155,0.8,3,0
80,0, ,manual,0,1,20.3326466773,14.2838178073,1,0,-28.5676356146,20.3326466773,0,15,53.5669255387,1,19.6676248616,3.75,3.62,210.1370093301, ,0, ,,0,0.06,0.8,3,0
81,0, ,manual,0,1,0,10.639047837,1,0,-21.2780956741,0,0,15,91.0193771463,1,19.5068724587,3.89,3.81,209.4240837696, ,0, ,,0,0.165,0.8,3,0
82,0, ,manual,0,1,0,-2.1849393454,1,0,4.3698786908,0,0,15,113.2428920828,1,19.3109981016,3.68,3.63,203.66598778, ,0, ,,0,-0.195,0.8,3,0
83,0, ,manual,12.1309224079,1,0,-32.0901808194,1,12.1309224079,64.1803616388,0,0,15,102.3494908745,1,18.9501382285,3.94,3.96,195.2896144983, ,0, ,,0,0.295,0.8,3,0
84,0, ,manual,0,1,1.6784924086,-29.7418173495,1,0,59.483634699,1.6784924086,0,15,84.9882625036,1,18.6465631429,3.84,3.87,198.2160555005, ,0, ,,0,-0.095,0.8,3,0
85,0, ,manual,0,1,5.2277409018,-29.7335774777,1,0,59.4671549554,5.2277409018,0,15,73.5438948304,1,18.4504398886,3.75,3.63,200.7951487892, ,0, ,,0,-0.165,0.8,3,0
86,0, ,manual,0,1,9.4407568475,-29.7335774777,1,0,59.4671549554,9.4407568475,0,15,52.1485716688,1,18.2586510097,3.33,3.23,201.8896874748, ,0, ,,0,-0.41,0.8,3,0
87,0, ,manual,0,1,12.9884794385,-27.0144197757,1,0,54.0288395514,12.9884794385,0,15,25.0619556707,1,18.0682240442,3.71,3.71,198.0041184857, ,0, ,,0,0.43,0.8,3,0
88,0, ,manual,0,1,9.8527504387,-24.2430762188,1,0,48.4861524376,9.8527504387,0,15,28.573741561,1,17.8812556986,3.88,3.9,180.2711277762, ,0, ,,0,0.18,0.8,3,0
89,0, ,manual,0,1,0,-26.8084229801,1,0,53.6168459602,0,0,15,56.3485641961,1,17.6942403794,3.6,3.61,182.9424463064, ,0, ,,0,-0.285,0.8,3,0
90,0, ,manual,0,1,0,-26.8798352026,1,0,53.7596704051,0,0,15,83.0369341652,1,17.5073143093,3.69,3.7,179.9208348327, ,0, ,,0,0.09,0.8,3,0
91,0, ,manual,0,1,0,-28.1570153353,1,0,56.3140306706,0,0,15,103.5614136248,1,17.3222673939,3.74,3.69,179.2243171554, ,0, ,,0,0.02,0.8,3,0
92,0, ,manual,0,1,0,-28.1844815747,1,0,56.3689631495,0,0,15,113.3210569748,1,17.1390587308,3.34,3.38,185.1371866553, ,0, ,,0,-0.355,0.8,3,0
93,0, ,manual,0,1,0,-28.5085831998,1,0,57.0171663996,0,0,15,111.5393415626,1,16.9576558267,3.35,3.47,189.8830320523, ,0, ,,0,0.05,0.8,3,0
94,0, ,manual,0,1,0,-28.500343328,1,0,57.000686656,0,0,15,93.0979933841,1,16.7780230262,3.24,3.31,191.6516539538, ,0, ,,0,-0.135,0.8,3,0
95,0, ,manual,0,1,9.1096360723,-28.5085831998,1,0,57.0171663996,9.1096360723,0,15,54.9052756896,1,16.6016189348,3.5,3.58,190.6650396583, ,0, ,,0,0.265,0.8,3,0
96,0, ,manual,0,1,7.2068360418,-28.1570153353,1,0,56.3140306706,7.2068360418,0,15,170.4128275816,1,16.4333579454,3.78,3.87,193.6558348503, ,0, ,,0,0.285,0.8,3,0
97,0, ,manual,0,1,3.8239108873,-24.7841611353,1,0,49.5683222705,3.8239108873,0,15,146.4049929093,1,16.2629649358,3.92,3.95,196.7419532541, ,0, ,,0,0.11,0.8,3,0
98,0, ,manual,0,1,0.6057831693,-10.5539024949,1,0,21.1078049897,0.6057831693,0,15,5.0147697398,1,16.0905764457,3.75,3.72,199.0683600749, ,0, ,,0,-0.2,0.8,3,0
99,0, ,manual,0,1,37.1725032425,6.4888990616,1,0,-12.9777981231,37.1725032425,0,15,-58.6710482229,1,15.9188527247,3.47,3.47,190.4689345168, ,0, ,,0,-0.265,0.8,3,0
100,0, ,manual,0,1,30.57145037,4.967269398,1,0,-9.9345387961,30.57145037,0,15,-9.5589909419,1,15.8511226846,3.29,3.39,182.043253477, ,0, ,,0,-0.13,0.8,3,0
101,0, ,manual,0,1,44.9286640726,-0.9956511788,1,0,1.9913023575,44.9286640726,0,15,56.0556533713,1,16.4373096883,3.5,3.63,188.1467544685, ,0, ,,0,0.225,0.8,3,0
102,0, ,manual,0,1,43.4424353399,-3.9482719158,1,0,7.8965438315,43.4424353399,0,15,69.3338352374,1,17.3542218874,3.25,3.29,195.083886071, ,0, ,,0,-0.295,0.8,3,0
103,0,cyclist alarm,manual,0,1,12.3277637903,-3.0748455024,1,0,6.1496910048,12.3277637903,0,15,50.9421860547,1,18.3214968178,3.35,3.35,202.9962242702, ,0,cyclist detected,cyclist detected,31.8706588745,0.08,0.8,3,0
104,0,cyclist alarm,manual,0,1,6.8772411688,-0.9324788281,1,0,1.8649576562,6.8772411688,0,15,21.2437445385,1,18.4768666395,3.66,3.75,209.1875156891, ,0,cyclist detected,,16.5035400391,0.355,0.8,3,0
105,0, ,manual,0,1,31.3130388342,1.5559624628,1,0,-3.1119249256,31.3130388342,0,15,12.3114740318,1,18.3057165668,3.78,3.8,203.2189887823, ,0, ,,0,0.085,0.8,3,0
106,0,cyclist alarm,manual,0,1,0,0.2980086976,1,0,-0.5960173953,0,0,15,9.8598918602,1,18.2904477497,3.7,3.69,203.66598778, ,0,false alarm,false alarm,17.5279388428,-0.095,0.8,3,0
107,0, ,manual,0,1,0,-1.967956054,1,0,3.935912108,0,0,15,6.7883482157,1,18.0986955696,3.61,3.73,204.792135982, ,0, ,,0,-0.025,0.8,3,0
108,0, ,manual,0,1,0,-3.0583657588,1,0,6.1167315175,0,0,15,-29.8457050878,1,17.90766226,3.57,3.81,204.5659111366, ,0, ,,0,0.02,0.8,3,0
109,0, ,manual,0,1,0,5.7857633326,1,0,-11.5715266651,0,0,15,-68.654720488,1,17.1049515874,3.54,3.74,206.6201082689, ,0, ,,0,-0.05,0.8,3,0
110,0, ,manual,0,1,0,16.5250629435,1,0,-33.0501258869,0,0,15,-18.9368037426,1,16.6084465948,3.57,3.66,209.1875156891, ,0, ,,0,-0.025,0.8,3,0
111,0, ,manual,0,1,0,36.2870222019,1,0,-72.5740444038,0,0,15,-98.914574371,1,16.4321738752,3.91,3.93,213.0379207499, ,0, ,,0,0.305,0.8,3,0
112,0, ,manual,0,1,0,35.8915083543,1,0,-71.7830167086,0,0,15,-67.4316435106,1,16.2575723251,3.75,3.8,207.5463866174, ,0, ,,0,-0.145,0.8,3,0
113,0, ,manual,21.0421911955,1,0,32.1835660334,1,21.0421911955,-64.3671320668,0,0,15,-43.9808192853,1,15.803505441,3.61,3.73,196.1168856639, ,0, ,,0,-0.105,0.8,3,0
114,0, ,manual,59.0310521096,1,0,31.8594644083,1,59.0310521096,-63.7189288167,0,0,20,2.2764821525,1,13.8159075619,3.56,3.59,190.4689345168, ,0, ,,0,-0.095,0.8,3,0
115,0, ,manual,44.4144350347,1,0,20.8619821469,1,44.4144350347,-41.7239642939,0,0,20,70.012812339,1,10.1555482101,3.9,4.06,193.6558348503, ,0, ,,0,0.405,0.8,3,0
116,0, ,manual,0,1,21.7349507897,11.8970016022,1,0,-23.7940032044,21.7349507897,0,20,64.694218983,1,9.2689002954,3.95,3.9,198.0041184857, ,0, ,,0,-0.055,0.8,3,0
117,0, ,manual,0,1,36.5117875944,14.0860608835,1,0,-28.172121767,36.5117875944,0,20,-113.3828206555,1,9.1974418488,3.72,3.58,194.4692932986, ,0, ,,0,-0.275,0.8,3,0
118,0, ,manual,0,1,25.2841992828,18.4037537194,1,0,-36.8075074388,25.2841992828,0,20,-371.1760303004,1,9.8249547033,3.88,3.84,190.2732323617, ,0, ,,0,0.21,0.8,3,0
119,0, ,manual,0,1,27.264820325,4.4646372168,1,0,-8.9292744335,27.264820325,0,20,-131.1932565535,1,10.4177382918,3.76,3.74,195.2896144983, ,0, ,,0,-0.11,0.8,3,0
120,0, ,manual,0,1,39.6475165942,-19.2030212863,1,0,38.4060425727,39.6475165942,0,20,36.0489473765,1,10.463213081,3.18,3.34,198.6412935521, ,0, ,,0,-0.49,0.8,3,0
121,0, ,manual,0,1,47.0740825513,-24.4875257496,1,0,48.9750514992,47.0740825513,0,20,158.6617198765,1,11.5165901865,3.38,3.43,187.7652183709, ,0, ,,0,0.145,0.8,3,0
122,0, ,manual,0,1,45.5054551003,-29.9588006409,1,0,59.9176012818,45.5054551003,0,20,159.0619337802,1,12.8457700476,3.54,3.63,207.7792553191, ,0, ,,0,0.18,0.8,3,0
123,0, ,manual,0,1,44.3503471427,-24.935225452,1,0,49.8704509041,44.3503471427,0,20,152.3282266033,1,14.2085804223,3.51,3.44,206.8509018699, ,0, ,,0,-0.11,0.8,3,0
124,0, ,manual,0,1,6.7124437324,-23.0455481804,1,0,46.0910963607,6.7124437324,0,20,166.3628576419,1,15.0223857661,3.72,3.81,204.1149575441, ,0, ,,0,0.29,0.8,3,0
125,0, ,manual,0,1,0,-35.0263218128,1,0,70.0526436255,0,0,20,-989.5879581884,1,14.9640590856,4.01,4.01,198.4284467021, ,0, ,,0,0.245,0.8,3,0
126,0, ,manual,0,1,0,-31.9913023575,1,0,63.982604715,0,0,20,70.2868673698,1,14.8030332267,3.76,3.78,200.1441037547, ,0, ,,0,-0.24,0.8,3,0
127,0, ,manual,0,1,2.3392080568,0.657816434,1,0,-1.3156328679,2.3392080568,0,20,-32.1075254148,1,14.6429895076,4.22,4.16,205.246090062, ,0, ,,0,0.42,0.8,3,0
128,0, ,manual,0,1,52.1126115816,4.8601510643,1,0,-9.7203021286,52.1126115816,0,20,-67.1872374597,1,14.4825795522,3.83,3.96,204.792135982, ,0, ,,0,-0.295,0.8,3,0
129,0,obstacle alarm,manual,0,1,52.1126115816,3.5994506752,1,0,-7.1989013504,52.1126115816,0,20,-50.0967445681,1,14.8583333277,3.74,3.69,179.2243171554, ,0,obstacle detected,obstacle detected,37.7639198303,-0.18,0.8,3,0
130,0,obstacle alarm,manual,0,1,0,-0.141451133,1,0,0.282902266,0,0,15,-33.8884747172,1,16.0551618514,3.87,3.93,181.8644745935, ,0,obstacle detected,,22.3439941406,0.185,0.8,3,0
131,0,obstacle alarm,manual,0,1,41.4633401999,-1.1219958801,1,0,2.2439917601,41.4633401999,0,15,-35.8808332905,1,16.394607472,3.47,3.41,162.6915693229, ,0,obstacle detected,,6.8790955544,-0.46,0.8,3,0
132,0, ,manual,0,1,44.2679484245,0.1991302358,1,0,-0.3982604715,44.2679484245,0,15,-47.4773491593,1,16.7771684961,3.29,3.22,169.3881699302, ,0, ,,0,-0.185,0.8,3,0
133,0, ,manual,0,1,43.9383535515,4.4646372168,1,0,-8.9292744335,43.9383535515,0,15,-30.4082281432,1,17.8238596263,3.52,3.53,181.1528567806, ,0, ,,0,0.27,0.8,3,0
134,0, ,manual,0,1,31.4778362707,0.0178530556,1,0,-0.0357061112,31.4778362707,0,15,14.6583980812,1,18.8298852731,3.17,3.1,177.6766994776, ,0, ,,0,-0.39,0.8,3,0
135,0, ,manual,0,1,30.57145037,-0.9242389563,1,0,1.8484779126,30.57145037,0,15,37.4581092855,1,19.3000128363,3.19,3.28,188.1467544685, ,0, ,,0,0.1,0.8,3,0
136,0, ,manual,0,1,31.3130388342,-2.0943007553,1,0,4.1886015106,31.3130388342,0,15,45.9938158843,1,19.5936990299,3.45,3.47,196.9511954938, ,0, ,,0,0.225,0.8,3,0
137,0, ,manual,0,1,43.1128404669,0.0535591669,1,0,-0.1071183337,43.1128404669,0,15,33.5705244472,1,19.9762754736,3.22,3.31,202.5521571805, ,0, ,,0,-0.195,0.8,3,0
138,0, ,manual,0,1,0,0.1249713893,1,0,-0.2499427787,0,0,15,28.5077115514,1,20.4052323306,3.35,3.41,193.6558348503, ,0, ,,0,0.115,0.8,3,0
139,0, ,manual,0,1,0,0.1249713893,1,0,-0.2499427787,0,0,15,26.1994318737,1,20.2215910771,3.41,3.43,197.7926342023, ,0, ,,0,0.04,0.8,3,0
140,0, ,manual,0,1,13.5667963684,1.1082627604,1,0,-2.2165255207,13.5667963684,0,15,28.9323285088,1,20.0075723022,3.3,3.23,200.3606491685, ,0, ,,0,-0.155,0.8,3,0
141,0, ,manual,0,1,15.712214847,0.8281071183,1,0,-1.6562142367,15.712214847,0,15,44.2567179545,1,19.80003059,3.41,3.42,200.7951487892, ,0, ,,0,0.15,0.8,3,0
142,0, ,manual,0,1,20.1678492409,-1.1219958801,1,0,2.2439917601,20.1678492409,0,15,59.6834758194,1,19.6912628107,3.31,3.33,199.4972668874, ,0, ,,0,-0.095,0.8,3,0
143,0, ,manual,0,1,16.7009994659,-1.0505836576,1,0,2.1011673152,16.7009994659,0,15,57.9444407463,1,19.6629670229,3.28,3.32,201.6698261606, ,0, ,,0,-0.02,0.8,3,0
144,0, ,manual,0,1,31.0658426795,0.1441977569,1,0,-0.2883955138,31.0658426795,0,15,51.851418039,1,19.6058040306,3.32,3.39,206.1600626727, ,0, ,,0,0.055,0.8,3,0
145,0, ,manual,0,1,0,0.1441977569,1,0,-0.2883955138,0,0,15,51.8902792079,1,19.5359545436,3.46,3.43,211.0951616989, ,0, ,,0,0.09,0.8,3,0
146,0, ,manual,0,1,0,0.1441977569,1,0,-0.2883955138,0,0,15,52.9449508321,1,19.4298497341,3.32,3.35,210.6149957877, ,0, ,,0,-0.11,0.8,3,0
147,0, ,manual,0,1,14.143587396,0.1441977569,1,0,-0.2883955138,14.143587396,0,15,55.1791582596,1,19.2248256588,3.26,3.24,213.529210796, ,0, ,,0,-0.085,0.8,3,0
148,0, ,manual,0,1,3.4119172961,0.1441977569,1,0,-0.2883955138,3.4119172961,0,15,58.5564525163,1,19.0241981532,3.5,3.54,214.2704092565, ,0, ,,0,0.27,0.8,3,0
149,0, ,manual,10.5241474022,1,0,0.1441977569,1,10.5241474022,-0.2883955138,0,0,15,63.0478139734,1,18.8006647047,3.44,3.48,196.3247997487, ,0, ,,0,-0.06,0.8,3,0
150,0, ,manual,50.9971770809,1,0,-4.9480430304,1,50.9971770809,9.8960860609,0,0,15,46.1438662254,1,16.3063229921,3.69,3.73,192.448327624, ,0, ,,0,0.25,0.8,3,0
151,0, ,manual,54.2107270924,1,0,-19.5545891508,1,54.2107270924,39.1091783017,0,0,20,32.6301982445,1,12.4610960986,3.82,3.9,195.7023758268, ,0, ,,0,0.15,0.8,3,0
152,0, ,manual,0,1,24.6234836347,-32.9196612497,1,0,65.8393224994,24.6234836347,0,20,107.4524095089,1,10.7673029432,3.96,3.9,235.11708831, ,0, ,,0,0.07,0.8,3,0
153,0, ,manual,0,1,46.3309681849,-29.5165941863,1,0,59.0331883726,46.3309681849,0,20,125.1059125703,1,10.6324762006,3.75,3.81,233.4703025775, ,0, ,,0,-0.15,0.8,3,0
154,0, ,manual,0,1,46.001373312,-36.1332112612,1,0,72.2664225223,46.001373312,0,20,180.0398395833,1,11.6798154213,3.63,3.66,205.7020611347, ,0, ,,0,-0.135,0.8,3,0
155,0, ,manual,0,1,33.0464637217,-36.4106202792,1,0,72.8212405585,33.0464637217,0,20,226.5315462312,1,13.1832107989,3.63,3.66,207.3140393067, ,0, ,,0,0,0.8,3,0
156,0, ,manual,0,1,0,-45.4415197986,1,0,90.8830395972,0,0,20,9.7163439876,1,14.0207438257,3.88,3.89,225.5706938555, ,0, ,,0,0.24,0.8,3,0
157,0, ,manual,0,1,0,-45.4415197986,1,0,90.8830395972,0,0,20,-10.7522930489,1,13.9902473848,3.58,3.61,205.0188617353, ,0, ,,0,-0.29,0.8,3,0
158,0, ,manual,0,1,26.1097123674,-44.719157702,1,0,89.438315404,26.1097123674,0,20,-68.2969232172,1,13.8314404475,3.51,3.52,188.7219747867, ,0, ,,0,-0.08,0.8,3,0
159,0, ,manual,0,1,25.6977187762,-39.5967040513,1,0,79.1934081025,25.6977187762,0,20,101.225112669,1,13.7835482858,3.56,3.66,187.0067696451, ,0, ,,0,0.095,0.8,3,0
160,0, ,manual,0,1,18.5168230716,-7.2771801328,1,0,14.5543602655,18.5168230716,0,20,136.7805390058,1,13.9473049296,3.63,3.73,190.4689345168, ,0, ,,0,0.07,0.8,3,0
161,0, ,manual,0,1,22.1469443809,-0.9324788281,1,0,1.8649576562,22.1469443809,0,20,46.211144406,1,14.0396894727,3.16,3.21,186.0672819291, ,0, ,,0,-0.495,0.8,3,0
162,0, ,manual,0,1,36.7589837491,5.4534218357,1,0,-10.9068436713,36.7589837491,0,20,26.4827107621,1,14.1036563815,3.56,3.6,192.6485320182, ,0, ,,0,0.395,0.8,3,0
163,0, ,manual,0,1,50.7911802853,0.5397116045,1,0,-1.079423209,50.7911802853,0,20,63.2186491935,1,14.7692880342,3.42,3.37,204.1149575441, ,0, ,,0,-0.185,0.8,3,0
164,0, ,manual,0,1,20.909437705,0.5479514763,1,0,-1.0959029526,20.909437705,0,20,79.028691444,1,15.6171672266,3.32,3.35,199.9280259107, ,0, ,,0,-0.06,0.8,3,0
165,0, ,manual,0,1,38.4100099184,0.3227283131,1,0,-0.6454566262,38.4100099184,0,15,101.163613807,1,15.9493582964,3.62,3.63,194.0617116243, ,0, ,,0,0.29,0.8,3,0
166,0, ,manual,0,1,23.3859769589,-1.078049897,1,0,2.156099794,23.3859769589,0,15,113.0061897862,1,16.2364064189,3.53,3.57,204.1149575441, ,0, ,,0,-0.075,0.8,3,0
167,0, ,manual,0,1,25.1194018463,-4.0746166171,1,0,8.1492332341,25.1194018463,0,15,117.5585504987,1,16.5351507681,3.61,3.59,208.4810073802, ,0, ,,0,0.05,0.8,3,0
168,0, ,manual,0,1,21.158159762,-4.0746166171,1,0,8.1492332341,21.158159762,0,15,85.4674042707,1,17.1204814416,3.17,3.14,208.951481466, ,0, ,,0,-0.445,0.8,3,0
169,0, ,manual,0,1,6.7948424506,0.5479514763,1,0,-1.0959029526,6.7948424506,0,15,46.645910751,1,17.2705906806,3.47,3.49,206.1600626727, ,0, ,,0,0.325,0.8,3,0
170,0, ,manual,0,1,9.4407568475,0.5479514763,1,0,-1.0959029526,9.4407568475,0,15,37.4764415255,1,17.1035212858,3.51,3.59,210.6149957877, ,0, ,,0,0.07,0.8,3,0
171,0, ,manual,0,1,21.9821469444,-0.2760357061,1,0,0.5520714122,21.9821469444,0,15,41.4574385603,1,16.9223542367,3.72,3.77,247.9728221787, ,0, ,,0,0.195,0.8,3,0
172,0, ,manual,0,1,22.0645456626,-3.8301670863,1,0,7.6603341726,22.0645456626,0,15,46.9312695293,1,16.9181834401,3.5,3.52,251.6229681445, ,0, ,,0,-0.235,0.8,3,0
173,0, ,manual,0,1,19.8367284657,0.2238498512,1,0,-0.4476997024,19.8367284657,0,15,34.37568928,1,17.0945054583,3.39,3.37,254.1166903842, ,0, ,,0,-0.13,0.8,3,0
174,0, ,manual,0,1,19.0951400015,-2.8963149462,1,0,5.7926298924,19.0951400015,0,15,63.3343411851,1,17.2149141147,3.46,3.37,240.5465216973, ,0, ,,0,0.035,0.8,3,0
175,0, ,manual,0,1,0,-8.1423666743,1,0,16.2847333486,0,0,15,84.5319687836,1,17.2507455018,3.84,3.8,236.5352319228, ,0, ,,0,0.405,0.8,3,0
176,0, ,manual,0,1,0,-28.500343328,1,0,57.000686656,0,0,15,42.723490119,1,17.1447904689,3.89,3.8,240.0268830109, ,0, ,,0,0.025,0.8,3,0
177,0, ,manual,43.9765011063,1,0,-22.5429159991,1,43.9765011063,45.0858319982,0,0,20,214.854879488,1,15.2949777195,3.76,3.82,220.4974422297, ,0, ,,0,-0.055,0.8,3,0
